scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan424	move to sink to left toilet	go	cloth	go	cabinet	False
FloorPlan424	pick up rag from counter	pick	cloth	pick	cloth	True
FloorPlan424	move to sink to left you	go	sinkbasin	go	countertop	False
FloorPlan424	clean rag in sink	clean	cloth	clean	cloth	True
FloorPlan424	move away from sink	go	cabinet	go	cabinet	True
FloorPlan424	put rag in cabinet under sink	put	cabinet	put	cabinet	True
FloorPlan424	turn right walk to sink	go	cloth	go	countertop	False
FloorPlan424	pick up blue rag to right sink	pick	cloth	pick	cloth	True
FloorPlan424	take step left to sink	go	sinkbasin	go	countertop	False
FloorPlan424	wash rag in sink	clean	cloth	clean	cloth	True
FloorPlan424	take step back	go	cabinet	go	countertop	False
FloorPlan424	place rag in left cabinet underneath sink	put	cabinet	put	cabinet	True
FloorPlan424	turn around walk to vanity on right	go	cabinet	go	countertop	False
FloorPlan424	open second from right cabinet door take green cloth out	pick	cloth	pick	towel	False
FloorPlan424	turn right turn left to counter	go	sinkbasin	go	countertop	False
FloorPlan424	put cloth in sink wash cloth take cloth out	clean	cloth	pick	cloth	False
FloorPlan424	turn around turn around	go	cabinet	go	cabinet	True
FloorPlan424	open second from right cabinet door put cloth in close cabinet	put	cabinet	put	cabinet	True
FloorPlan424	turn left face sink	go	cabinet	go	sinkbasin	False
FloorPlan424	take green cloth from cabinet below sink	pick	cloth	pick	cloth	True
FloorPlan424	place green cloth in sink	go	sinkbasin	put	sinkbasin	False
FloorPlan424	rinse green cloth in sink	clean	cloth	pick	cloth	False
FloorPlan424	back up from sink	go	cabinet	go	countertop	False
FloorPlan424	place cloth back in cabinet	put	cabinet	put	cabinet	True
FloorPlan424	walk to sink on right	go	cabinet	go	showerglass	False
FloorPlan424	open lower left drawer take green towel out	pick	cloth	pick	cloth	True
FloorPlan424	position yourself in front sink	go	sinkbasin	go	sinkbasin	True
FloorPlan424	place towel under faucet to soak it	clean	cloth	put	toiletpaperhanger	False
FloorPlan424	go back to drawer that you got towel out	go	cabinet	go	showerglass	False
FloorPlan424	place wet towel back in drawer	put	cabinet	go	cloth	False
FloorPlan308	cross room to left then turn to left face lamp on desk	go	shelf	go	bed	False
FloorPlan308	pick pencil up from shelf above computer on desk	pick	pencil	pick	pencil	True
FloorPlan308	look down at lamp	go	desklamp	go	desklamp	True
FloorPlan308	turn lamp on	toggle	desklamp	toggle	desklamp	True
FloorPlan308	walk to right side wooden desk to your left	go	shelf	go	desk	False
FloorPlan308	pick up pencil off middle shelf behind desk	pick	pencil	pick	pencil	True
FloorPlan308	look down at lamp on desk	go	desklamp	go	desklamp	True
FloorPlan308	turn on light small lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn left walk to end bed turn right walk few step turn left walk to wall then turn left to face desk	go	shelf	go	drawer	False
FloorPlan308	pick up white pencil that sitting on shelf above desk	pick	pencil	pick	pencil	True
FloorPlan308	lower pencil down to desk area	go	desklamp	put	desk	False
FloorPlan308	turn on lamp that sitting on desk	toggle	desklamp	toggle	desklamp	True
FloorPlan308	go to desk	go	desk	go	window	False
FloorPlan308	pick up pencil from desk	pick	pencil	pick	pencil	True
FloorPlan308	take pencil to lamp	go	desklamp	go	drawer	False
FloorPlan308	turn on lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn right walk forward to garbage bin on floor then turn right walk to bed then turn left walk to desk on left	go	desk	go	garbagecan	False
FloorPlan308	pick up pencil from desk which under cell phone	pick	pencil	pick	pencil	True
FloorPlan308	walk slightly to right turn left to face lamp on desk	go	desklamp	go	desk	False
FloorPlan308	turn on lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn right go towards waste basket then turn right move forward then turn left go towards wall then turn left to face desk	go	desk	go	desk	True
FloorPlan308	pick up pencil next to cell phone on desk	pick	pencil	pick	pencil	True
FloorPlan308	move to right toward lamp	go	desklamp	go	drawer	False
FloorPlan308	turn on lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	go to desk on your right	go	desk	go	desk	True
FloorPlan308	grab pencil from desk	pick	pencil	pick	pencil	True
FloorPlan308	walk to computer desk behind you to your left	go	desklamp	go	desk	False
FloorPlan308	turn lamp on	toggle	desklamp	toggle	desklamp	True
FloorPlan308	move step forward face to desk on right	go	desk	go	desk	True
FloorPlan308	pick up pencil from center desk	pick	pencil	pick	pencil	True
FloorPlan308	carry pencil turn to right move forward then turn left face desk on left	go	desklamp	go	drawer	False
FloorPlan308	hold pencil turn on lamp on right side desk	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn to right face desk	go	desk	go	desk	True
FloorPlan308	pick pencil up from desk	pick	pencil	pick	pencil	True
FloorPlan308	turn to right then left turn left again to face lamp on desk	go	desklamp	go	desklamp	True
FloorPlan308	turn lamp on desk on	toggle	desklamp	toggle	laptop	False
FloorPlan424	look down at counter in between two sink	go	countertop	go	countertop	True
FloorPlan424	pick up bar soap in between two sink	pick	soapbar	pick	soapbar	True
FloorPlan424	move further away from sink look at cabinet below sink	go	cabinet	go	cabinet	True
FloorPlan424	open cabinet door all way to left put soap in cabinet to right rag	put	cabinet	go	soapbottle	False
FloorPlan424	walk to face sink on left side	go	sinkbasin	go	countertop	False
FloorPlan424	pick up bar soap from sink	pick	soapbar	pick	soapbar	True
FloorPlan424	move further away from sink look at cabinet below sink	go	cabinet	go	cabinet	True
FloorPlan424	open cabinet door put soap down to left first bar soap close door	put	cabinet	go	cabinet	False
FloorPlan424	look down face sink counter	go	countertop	go	countertop	True
FloorPlan424	pick up soap on counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn right then head to cabinet on left side sink	go	cabinet	put	countertop	False
FloorPlan424	open cabinet put in soap then close cabinet	put	cabinet	put	cabinet	True
FloorPlan424	go towards left sink	go	sinkbasin	put	countertop	False
FloorPlan424	pick up soap in sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn left then move backwards face cabinet below sink	go	cabinet	go	cabinet	True
FloorPlan424	open cabinet put in soap then close cabinet	put	cabinet	put	cabinet	True
FloorPlan424	take step back from sink	go	countertop	go	countertop	True
FloorPlan424	pick up soap bar from counter between sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn all-way around to face cabinet below sink	go	cabinet	go	cabinet	True
FloorPlan424	open left side cabinet put soap inside it close cabinet	put	cabinet	put	cabinet	True
FloorPlan424	go back to sink	go	sinkbasin	go	countertop	False
FloorPlan424	pick up soap bar from left sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn all-way around to face sink cabinet	go	cabinet	go	cabinet	True
FloorPlan424	open left side cabinet put soap inside close it	put	cabinet	put	cabinet	True
FloorPlan424	walk to counter in middle sink	go	countertop	go	countertop	True
FloorPlan424	pick up bar soap in back counter	pick	soapbar	pick	soapbar	True
FloorPlan424	move further back from counter	go	cabinet	go	showerglass	False
FloorPlan424	open cabinet door all way to left place bar soap in cabinet to right rag close door	put	cabinet	put	cabinet	True
FloorPlan424	move closer to counter in between two sink	go	countertop	put	countertop	False
FloorPlan424	pick up bar soap from counter	pick	soapbar	pick	soapbar	True
FloorPlan424	move further back from counter	go	cabinet	go	showerglass	False
FloorPlan424	open cabinet door all way to left put soap inside cabinet to left other soap close door	put	cabinet	put	cabinet	True
FloorPlan424	turn around go to sink	go	countertop	go	countertop	True
FloorPlan424	pick up white bar soap closest to wall	pick	soapbar	pick	soapbar	True
FloorPlan424	go to left cabinet under left sink	go	cabinet	go	cabinet	True
FloorPlan424	open far left cabinet door under sink on left	put	cabinet	go	cabinet	False
FloorPlan424	go to cleaning supply between sink	go	countertop	go	showerglass	False
FloorPlan424	pick up white bar soap above orange roll	pick	soapbar	go	soapbar	False
FloorPlan424	go to left cabinet under left sink	go	cabinet	go	cabinet	True
FloorPlan424	open cabinet place white soap inside on shelf left other bar white soap	put	cabinet	put	countertop	False
FloorPlan424	turn around to walk to sink	go	countertop	go	countertop	True
FloorPlan424	pick up rightmost bar soap in between two sink	pick	soapbar	pick	soapbar	True
FloorPlan424	turn to face cabinet under sink	go	cabinet	go	cabinet	True
FloorPlan424	put bar soap in leftmost cabinet under sink	put	cabinet	put	cabinet	True
FloorPlan424	turn to face sink	go	countertop	go	countertop	True
FloorPlan424	pick up other bar soap in between sink	pick	soapbar	pick	soapbar	True
FloorPlan424	turn to face cabinet under sink	go	cabinet	go	cabinet	True
FloorPlan424	put other bar soap in leftmost cabinet under sink	put	cabinet	go	cabinet	False
FloorPlan424	turn left go toward shower then turn left to face toilet	go	toilet	go	toilet	True
FloorPlan424	pick up bar soap on back toilet	pick	soapbar	pick	soapbar	True
FloorPlan424	go to cabinet beneath sink to left toilet	go	cabinet	go	cabinet	True
FloorPlan424	open cabinet put bar soap inside close cabinet	put	cabinet	put	cabinet	True
FloorPlan424	turn left move forward then turn right to face counter between sink basin	go	countertop	go	countertop	True
FloorPlan424	pick up bar soap from counter	pick	soapbar	pick	soapbar	True
FloorPlan424	return to cabinet to left toilet	go	cabinet	go	cabinet	True
FloorPlan424	open cabinet put bar soap inside close cabinet	put	cabinet	put	cabinet	True
FloorPlan424	turn left then head to toilet tank	go	toilet	go	toilet	True
FloorPlan424	pick up soap on tank	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn around adjust your position look at sink cabinet	go	cabinet	go	cabinet	True
FloorPlan424	open cabinet put in soap then close cabinet	put	cabinet	put	cabinet	True
FloorPlan424	turn left head to sink counter	go	countertop	go	countertop	True
FloorPlan424	pick up soap on counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn right then adjust your position look at sink cabinet	go	cabinet	go	cabinet	True
FloorPlan424	open cabinet put in soap then close cabinet	put	cabinet	put	cabinet	True
FloorPlan424	make left to reach sink across room	go	toilet	go	sinkbasin	False
FloorPlan424	pick up bar soap from sink countertop one farthest to right	pick	soapbar	pick	soapbar	True
FloorPlan424	turn to face cabinet under sink	go	cabinet	go	cabinet	True
FloorPlan424	put bar soap in rightmost cabinet under sink	put	cabinet	put	cabinet	True
FloorPlan424	walk to left-hand sink	go	countertop	go	cabinet	False
FloorPlan424	pick up bar soap sitting in between two sink	pick	soapbar	pick	soapbar	True
FloorPlan424	turn to face cabinet under right sink	go	cabinet	go	cabinet	True
FloorPlan424	put other bar soap in rightmost cabinet under sink	put	cabinet	put	cabinet	True
FloorPlan424	turn left walk few step then turn right to face toilet	go	toilet	go	toilet	True
FloorPlan424	pick up toilet paper on top toilet	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	turn left to find sink	go	cabinet	go	countertop	False
FloorPlan424	open left cabinet door below sink place toilet paper in it	put	cabinet	go	toiletpaper	False
FloorPlan424	turn right spot paper toilet roll on floor	go	toiletpaperhanger	go	toiletpaperhanger	True
FloorPlan424	pick up paper roll from floor	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	turn left face cabinet below sink	go	cabinet	go	cabinet	True
FloorPlan424	open cabinet place roll in cabinet	put	cabinet	put	cabinet	True
FloorPlan424	walk forward to toilet in front you	go	toilet	go	toilet	True
FloorPlan424	pick up toilet paper that s on toilet	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	turn to your left standing in between toilet sink	go	cabinet	put	toilet	False
FloorPlan424	open left cabinet door place toilet paper inside	put	cabinet	put	toilet	False
FloorPlan424	move forward to where plunger on ground	go	toiletpaperhanger	go	showerglass	False
FloorPlan424	pick up object toilet paper roll that on left side plunger	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	step back so that you are standing between toilet sink	go	cabinet	put	toilet	False
FloorPlan424	open left cabinet place toilet paper roll behind toilet paper	put	cabinet	put	cabinet	True
FloorPlan424	go to sink	go	toilet	go	countertop	False
FloorPlan424	pick up toilet paper on toilet	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	go to cabinet under sink	go	cabinet	go	cabinet	True
FloorPlan424	put toilet paper in cabinet	put	cabinet	put	cabinet	True
FloorPlan424	go to empty toilet paper roll	go	toiletpaperhanger	go	countertop	False
FloorPlan424	pick up empty toilet paper roll on floor	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	take empty toilet paper roll to cabinet	go	cabinet	pick	toiletpaper	False
FloorPlan424	put empty toilet paper roll in cabinet	put	cabinet	put	cabinet	True
FloorPlan424	move towards toilet to right sink	go	toilet	go	toilet	True
FloorPlan424	pick up toilet roll from off toilet	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	move away from sink few foot	go	cabinet	go	countertop	False
FloorPlan424	open sink cabinet place roll inside before closing door	put	cabinet	put	cabinet	True
FloorPlan424	move closer to right side sink	go	toiletpaperhanger	go	countertop	False
FloorPlan424	pick up empty toilet paper roll from ground	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	move back away from sink cabinet	go	cabinet	go	cabinet	True
FloorPlan424	open cabinet place roll inside close door	put	cabinet	put	cabinet	True
FloorPlan424	locate toilet find toilet paper roll on back toilet	go	toilet	go	toilet	True
FloorPlan424	pick toilet paper roll up	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	go to cabinet to left toilet	go	cabinet	go	countertop	False
FloorPlan424	open second cabinet door from right	put	cabinet	go	cabinet	False
FloorPlan424	place toilet paper roll upright near middle cabinet close cabinet door	go	toiletpaperhanger	put	cabinet	False
FloorPlan424	go to area between cabinet toilet pick up empty toilet paper tube behind toilet brush	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	go to cabinet to left toilet open second cabinet door from right	go	cabinet	go	cabinet	True
FloorPlan424	place toilet paper tube upright to left full toilet paper roll close cabinet door	put	cabinet	put	cabinet	True
FloorPlan424	look down at toilet bit	go	toilet	go	garbagecan	False
FloorPlan424	grab toilet paper off top toilet in front you	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	back up bit to then face bathroom sink	go	cabinet	go	cabinet	True
FloorPlan424	place toilet paper in cabinet below sink	put	cabinet	put	cabinet	True
FloorPlan424	move forward bit towards toilet	go	toiletpaperhanger	go	toilet	False
FloorPlan424	grab toilet paper tube off floor next to toilet	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	back up bit again to then face bathroom sink again	go	cabinet	go	cabinet	True
FloorPlan424	place yellow tube in cabinet underneath sink	put	cabinet	put	cabinet	True
FloorPlan424	turn right go towards sink toilet	go	toilet	go	toilet	True
FloorPlan424	take toilet paper roll from on top toilet	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	go backwards while facing towards sink	go	cabinet	go	countertop	False
FloorPlan424	open left cabinet door under sink put toilet paper to right bottle in cabinet	put	cabinet	put	cabinet	True
FloorPlan424	move towards sink toilet	go	toiletpaperhanger	go	toiletpaperhanger	True
FloorPlan424	take cardboard roll on floor next to plunger	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	go backwards while facing towards sink	go	cabinet	go	countertop	False
FloorPlan424	open left cabinet door under sink put toilet paper to left bottle in cabinet	put	cabinet	put	cabinet	True
FloorPlan424	turn right walk towards water closet	go	toilet	go	cabinet	False
FloorPlan424	pick up toilet roll from top water closet	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	turn left go for cupboard underneath sink	go	cabinet	go	showerglass	False
FloorPlan424	open cupboard place toilet roll in it	put	cabinet	go	toiletpaper	False
FloorPlan424	head for water closet at right	go	toiletpaperhanger	go	showerglass	False
FloorPlan424	pick up toilet roll cover from top water closet	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	head for cupboard at left	go	cabinet	go	showerglass	False
FloorPlan424	place toilet paper cover inside cupboard	put	cabinet	put	cabinet	True
FloorPlan424	turn right go to toilet	go	toilet	go	toilet	True
FloorPlan424	pick up roll paper towel on back toilet	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	turn all way around move towards door some then turn back around	go	cabinet	go	cabinet	True
FloorPlan424	open cabinet door under sink place paper towel under sink to right object under there	put	cabinet	put	cabinet	True
FloorPlan424	shut door to cabinet	go	toiletpaperhanger	put	cabinet	False
FloorPlan424	take empty roll toilet paper off holder	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	open door to cabinet under sink	go	cabinet	go	cabinet	True
FloorPlan424	place empty roll to left green bottle shut door to cabinet	put	cabinet	put	cabinet	True
FloorPlan308	turn right head to desk then turn left walk to basketball on floor	go	basketball	go	basketball	True
FloorPlan308	pick up basketball from floor	pick	basketball	pick	basketball	True
FloorPlan308	turn left walk to desk to left bed stand in front lamp on desk	go	desklamp	go	desklamp	True
FloorPlan308	turn on lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn around then go straight then turn left then go forward then turn left to face to bed	go	basketball	go	bed	False
FloorPlan308	pick up basketball in front bed	pick	basketball	pick	basketball	True
FloorPlan308	turn left go forward turn right go forward turn left go to wall then turn left to face lamp	go	desklamp	go	window	False
FloorPlan308	turn on lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn around walk forward turn left walk forward to wall turn left to face bed	go	basketball	go	laundryhamper	False
FloorPlan308	pick up basketball that on floor	pick	basketball	pick	basketball	True
FloorPlan308	turn left walk forward turn right walk forward turn left walk forward turn left to face desk	go	desklamp	go	garbagecan	False
FloorPlan308	turn lamp on	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn around go to foot bed	go	basketball	go	bed	False
FloorPlan308	pick up basketball from floor	pick	basketball	pick	basketball	True
FloorPlan308	turn around go to desk in corner	go	desklamp	go	desk	False
FloorPlan308	turn on lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn left walk to basketball on floor by bed	go	basketball	go	basketball	True
FloorPlan308	pick up basketball from floor	pick	basketball	pick	basketball	True
FloorPlan308	turn left walk to lamp on desk which to left bed	go	desklamp	go	bowl	False
FloorPlan308	turn on lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	move to foot bed closest to wall	go	basketball	go	bed	False
FloorPlan308	pick up basketball sitting on floor next to foot bed	pick	basketball	pick	basketball	True
FloorPlan308	carry basketball to left side wooden desk top	go	desklamp	go	desk	False
FloorPlan308	turn on lamp that on top desk	toggle	desklamp	toggle	desklamp	True
FloorPlan308	walk to foot bed	go	basketball	go	bed	False
FloorPlan308	pick up basketball from floor	pick	basketball	pick	basketball	True
FloorPlan308	go to desk to your left	go	desklamp	go	desk	False
FloorPlan308	turn on lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	move to right side foot bed closest to wall	go	basketball	go	baseballbat	False
FloorPlan308	pick up basketball that on floor by foot bed	pick	basketball	pick	basketball	True
FloorPlan308	carry basketball to desk lamp on right side wood desk top	go	desklamp	go	desk	False
FloorPlan308	turn on lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	turn right walk to face basketball underneath foot bed	go	basketball	go	basketball	True
FloorPlan308	pick up basketball from under bed	pick	basketball	pick	basketball	True
FloorPlan308	turn left walk through room until desk turn left at desk face it	go	desklamp	go	window	False
FloorPlan308	turn on lamp on desk	toggle	desklamp	toggle	desklamp	True
FloorPlan219	turn around walk to wooden dresser ahead	go	dresser	go	dresser	True
FloorPlan219	pick up set key from back left side dresser	pick	keychain	pick	keychain	True
FloorPlan219	turn around walk to white couch on left	go	box	go	sofa	False
FloorPlan219	put set key inside box on middle couch	put	box	put	box	True
FloorPlan219	pick up box with key inside from couch	pick	box	pick	box	True
FloorPlan219	turn around walk to blue chair on right	go	armchair	go	armchair	True
FloorPlan219	put box with key inside on left side chair	put	armchair	put	armchair	True
FloorPlan219	turn around walk to dresser	go	dresser	go	dresser	True
FloorPlan219	pick up set key on dresser	pick	keychain	pick	keychain	True
FloorPlan219	turn to right walk to couch	go	box	go	sofa	False
FloorPlan219	place key in box on couch	put	box	put	box	True
FloorPlan219	pick up box	pick	box	pick	box	True
FloorPlan219	turn left walk to blue chair	go	armchair	go	armchair	True
FloorPlan219	put box on chair to left yellow pillow	put	armchair	put	armchair	True
FloorPlan219	turn around walk to brown cabinet	go	dresser	go	dresser	True
FloorPlan219	pick up key that are on top cabinet	pick	keychain	pick	keychain	True
FloorPlan219	turn around take step then turn left walk to cream colored couch with box on it	go	box	go	sofa	False
FloorPlan219	put key in box	put	box	put	box	True
FloorPlan219	pick up box with key in it	pick	box	pick	box	True
FloorPlan219	turn left take tiny step left then walk forward to chair	go	armchair	go	armchair	True
FloorPlan219	put box to left plaid pillow	put	armchair	put	sofa	False
FloorPlan219	turn right walk towards wall then hang left walk up to small black table	go	sidetable	go	sidetable	True
FloorPlan219	pick up set key off small black table	pick	keychain	pick	keychain	True
FloorPlan219	turn left walk across room then turn right walk up to tall white shelving unit	go	box	go	shelf	False
FloorPlan219	put set key in cardboard box that on bottom shelf in front you	put	box	put	box	True
FloorPlan219	pick up cardboard box with key in it off shelf	pick	box	pick	box	True
FloorPlan219	walk to blue chair with yellow pillow on it that behind you	go	armchair	go	armchair	True
FloorPlan219	put cardboard box with key in it on seat blue chair to right yellow pillow	put	armchair	put	armchair	True
FloorPlan219	turn right to walk towards black side table	go	sidetable	go	sidetable	True
FloorPlan219	pick up key on black side table	pick	keychain	pick	keychain	True
FloorPlan219	turn left to walk to white bookcase on right other white bookcase	go	box	go	shelf	False
FloorPlan219	set key down in box on bottom shelf bookcase	put	box	put	shelf	False
FloorPlan219	pick up box with key in it from bottom shelf white bookcase	pick	box	pick	box	True
FloorPlan219	turn around walk forward towards blue armchair	go	armchair	go	armchair	True
FloorPlan219	set box with key in it down on seat blue armchair	put	armchair	put	armchair	True
FloorPlan219	turn to right then face black table on left	go	sidetable	go	sidetable	True
FloorPlan219	pick up key from center black table	pick	keychain	pick	keychain	True
FloorPlan219	carry key turn to left turn right to face tall white shelf	go	box	go	shelf	False
FloorPlan219	place key in box on shelf	put	box	put	shelf	False
FloorPlan219	pick up box from shelf	pick	box	pick	box	True
FloorPlan219	carry box turn to right then right again move to blue chair	go	armchair	go	armchair	True
FloorPlan219	place box on blue chair to right side	put	armchair	put	armchair	True
FloorPlan219	turn around move to white safe that on floor to left fire place	go	safe	go	safe	True
FloorPlan219	open safe remove set key close safe	pick	keychain	pick	keychain	True
FloorPlan219	turn around move forward to sofa on right turn to face sofa where box sitting	go	box	go	sofa	False
FloorPlan219	put set key in to box that in on sofa	put	box	put	box	True
FloorPlan219	pick up box from sofa	pick	box	pick	box	True
FloorPlan219	turn to left move to blue chair with plaid pillow	go	armchair	go	armchair	True
FloorPlan219	put box on to chair to right pillow	put	armchair	put	armchair	True
FloorPlan219	walk to face safe on floor	go	safe	go	safe	True
FloorPlan219	pick up key from inside safe	pick	keychain	pick	keychain	True
FloorPlan219	walk to face sofa with box	go	box	go	sofa	False
FloorPlan219	put key in box on sofa	put	box	put	sofa	False
FloorPlan219	pick up box from sofa	pick	box	pick	box	True
FloorPlan219	walk to face blue plush chair	go	armchair	go	armchair	True
FloorPlan219	put box on chair	put	armchair	put	armchair	True
FloorPlan219	turn around walk to safe on floor	go	safe	go	safe	True
FloorPlan219	take out key chain from safe close safe	pick	keychain	pick	keychain	True
FloorPlan219	turn around walk forward turn right before reaching blue armchair walk to box on sofa	go	box	go	box	True
FloorPlan219	put key chain in box	put	box	put	box	True
FloorPlan219	pick up box from sofa	pick	box	pick	box	True
FloorPlan219	turn left walk to blue armchair	go	armchair	go	armchair	True
FloorPlan219	put box on seat armchair to right pillow	put	armchair	put	armchair	True
FloorPlan219	turn to right walk across room to couch before turning left walking to box on blue chair	go	armchair	go	sofa	False
FloorPlan219	pick up box on blue chair	pick	box	pick	box	True
FloorPlan219	turn to right to face white couch then look up at wall	go	floorlamp	go	sofa	False
FloorPlan219	turn off lamp on left	toggle	floorlamp	toggle	floorlamp	True
FloorPlan219	walk to blue chair at top right corner room	go	armchair	go	armchair	True
FloorPlan219	pick up empty box from chair	pick	box	pick	box	True
FloorPlan219	turn right face floor lamp next to chair	go	floorlamp	go	television	False
FloorPlan219	turn on floor lamp	toggle	floorlamp	go	shelf	False
FloorPlan219	turn to right then left to locate blue couch	go	armchair	go	sofa	False
FloorPlan219	pick up box from couch	pick	box	pick	box	True
FloorPlan219	take box turn right to other couch	go	floorlamp	go	sofa	False
FloorPlan219	turn lamp on in corner	toggle	floorlamp	toggle	floorlamp	True
FloorPlan219	turn right move to fireplace turn left move to white shelf	go	shelf	go	shelf	True
FloorPlan219	pick up open box on bottom shelf	pick	box	pick	box	True
FloorPlan219	turn around move across couch to right to lamp in corner	go	floorlamp	go	floorlamp	True
FloorPlan219	turn on tall lamp in corner	toggle	floorlamp	toggle	floorlamp	True
FloorPlan219	turn to right go forward to fireplace turn to left go forward to shelving	go	shelf	go	shelf	True
FloorPlan219	pick up box on bottom shelf	pick	box	pick	box	True
FloorPlan219	turn to left turn to left go forward to clear couch turn to right go forward to end couch turn to right to look at lamp	go	floorlamp	go	sofa	False
FloorPlan219	turn on lamp	toggle	floorlamp	toggle	floorlamp	True
FloorPlan219	walk to shelf in front you to right	go	shelf	go	shelf	True
FloorPlan219	pick up box on bottom shelf	pick	box	pick	box	True
FloorPlan219	turn to left walk to lamp in corner	go	floorlamp	go	floorlamp	True
FloorPlan219	turn on lamp	toggle	floorlamp	toggle	floorlamp	True
FloorPlan219	turn around head to white shelf on left side room	go	shelf	go	shelf	True
FloorPlan219	pick up open box from bottom shelf	pick	box	pick	box	True
FloorPlan219	turn around walk towards blue chair then turn right to face white sofa	go	floorlamp	go	sofa	False
FloorPlan219	turn on light	toggle	floorlamp	toggle	floorlamp	True
FloorPlan219	turn right walk towards tv turn left walk towards white shelf to right couch	go	shelf	go	shelf	True
FloorPlan219	pick up box that on bottom shelf	pick	box	pick	box	True
FloorPlan219	turn around turn right at couch walk to end couch face couch to right	go	floorlamp	go	sofa	False
FloorPlan219	turn on lamp that to your left	toggle	floorlamp	toggle	floorlamp	True
FloorPlan219	turn right walk forward to large sofa	go	sofa	go	sofa	True
FloorPlan219	pick up empty box from sofa	pick	box	pick	box	True
FloorPlan219	move slightly forward to face floor lamp next to sofa	go	floorlamp	go	floorlamp	True
FloorPlan219	turn on floor lamp	toggle	floorlamp	toggle	floorlamp	True
FloorPlan219	turn right walk to sofa	go	sofa	go	sofa	True
FloorPlan219	grab box on sofa	pick	box	pick	box	True
FloorPlan219	turn to floor lamp by sofa	go	floorlamp	heat	pillow	False
FloorPlan219	turn on floor lamp	toggle	floorlamp	toggle	floorlamp	True
FloorPlan219	turn to right walk to white couch across room	go	sofa	go	sofa	True
FloorPlan219	pick up empty white box that to left cell phone	pick	box	pick	box	True
FloorPlan219	look up to left white couch	go	floorlamp	put	sofa	False
FloorPlan219	turn on lamp to left couch	toggle	floorlamp	toggle	floorlamp	True
FloorPlan424	turn to left to face sink	go	countertop	go	countertop	True
FloorPlan424	pick up bar soap from in between sink	pick	soapbar	pick	soapbar	True
FloorPlan424	take soap move step to right	go	sinkbasin	put	countertop	False
FloorPlan424	place soap in sink turn water on turn it off pick up soap again	clean	soapbar	pick	soapbottle	False
FloorPlan424	hold soap take step to left	go	countertop	go	toilet	False
FloorPlan424	place soap on counter in between sink	put	countertop	put	countertop	True
FloorPlan424	turn around take step then turn to your right face vanity	go	countertop	go	showerglass	False
FloorPlan424	pick up bar soap that in between sink	pick	soapbar	pick	soapbar	True
FloorPlan424	turn around take step turn left take step turn left face right sink	go	sinkbasin	go	cabinet	False
FloorPlan424	place soap in right sink then turn on sink turn off sink pick up soap	clean	soapbar	pick	soapbar	False
FloorPlan424	take step to your left	go	countertop	go	countertop	True
FloorPlan424	place soap on counter in between two sink to right bottle soap	put	countertop	put	countertop	True
FloorPlan424	turn left face toward bathroom counter between sink	go	countertop	go	countertop	True
FloorPlan424	pick up soap bar from bathroom counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	move slightly right then turn left to face sink	go	sinkbasin	put	countertop	False
FloorPlan424	rinse soap under water in sink then remove it	clean	soapbar	pick	handtowel	False
FloorPlan424	move slightly left then turn right to face counter	go	countertop	put	countertop	False
