scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan25	open the cabinet directly below the sink to the right and place the knife inside of the green bowl	put	butterknife	open	cabinet	False
FloorPlan25	pick up the green bowl with the knife in it and close the cabinet door	pick	cup	close	cabinet	False
FloorPlan25	move slightly to the left to face the sink on the left	go	sinkbasin	put	sinkbasin	False
FloorPlan25	place the green bowl in the sink on the left	put	cup	put	sinkbasin	False
FloorPlan25	turn right and go to the counter to the right of the oven	go	countertop	go	countertop	True
FloorPlan25	grab the egg off of the counter	pick	egg	break	egg	False
FloorPlan25	turn around and go to the fridge	go	fridge	go	fridge	True
FloorPlan25	cool the egg in the fridge and then take it out	cool	egg	put	fridge	False
FloorPlan25	turn left and go to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	put the egg in the sink	put	egg	put	sinkbasin	False
FloorPlan25	turn right and walk towards the sink then hang a left and walk over to the counter	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the egg off of the counter	pick	egg	pick	egg	True
FloorPlan25	walk over to the fridge that is behind you	go	fridge	go	fridge	True
FloorPlan25	open the fridge door and put the egg inside on the top shelf then close the door after a couple seconds open the fridge back up and remove the chilled egg then close the door	cool	egg	close	fridge	False
FloorPlan25	turn around and walk forward then hang a right and walk over to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	put the chilled egg into the leftmost sink basin	put	egg	put	sinkbasin	False
FloorPlan25	walk to face kitchen counter	go	countertop	go	countertop	True
FloorPlan25	pick up egg from counter	pick	egg	pick	egg	True
FloorPlan25	walk to face fridge	go	fridge	go	fridge	True
FloorPlan25	chill and remove egg from fridge	cool	egg	put	fridge	False
FloorPlan25	walk to face sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	put egg inside sink basin	put	egg	put	sinkbasin	False
FloorPlan25	turn left and go toward the fridge then turn left to go to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	pick up the egg in the right sink basin	pick	egg	pick	egg	True
FloorPlan25	turn around and go to the wall then turn left to face the fridge	go	fridge	go	window	False
FloorPlan25	open the fridge put the egg inside and chill it then take it out	cool	egg	put	fridge	False
FloorPlan25	turn around and step forward then turn right to go to the sink	go	sinkbasin	go	sink	False
FloorPlan25	put the egg in the left sink basin	put	egg	put	sinkbasin	False
FloorPlan25	turn around and go to the front of the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	pick up the egg in the right sink	pick	egg	pick	egg	True
FloorPlan25	turn around and go to the refrigerator	go	fridge	go	faucet	False
FloorPlan25	chill the egg in the refrigerator and remove it	cool	egg	break	egg	False
FloorPlan25	turn left and go back to the sink	go	sinkbasin	go	sink	False
FloorPlan25	place the egg in the left sink	put	egg	break	egg	False
FloorPlan25	turn around and walk to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	pick up the egg in the right basin of the sink	pick	egg	pick	egg	True
FloorPlan25	turn around and veer left to the fridge	go	fridge	close	fridge	False
FloorPlan25	place the egg in the fridge to the right of the rightmost glass close the door wait a moment and take it out again	cool	egg	break	window	False
FloorPlan25	turn left and walk back to the sink	go	sinkbasin	go	sink	False
FloorPlan25	place the egg in the left sink in front and to the left of the other egg	put	egg	break	egg	False
FloorPlan25	go to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	take the egg from the sink	pick	egg	break	egg	False
FloorPlan25	take the egg to the fridge	go	fridge	go	egg	False
FloorPlan25	put the egg in the fridge then remove	cool	egg	put	fridge	False
FloorPlan25	take the egg to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	put the egg in the sink	put	egg	put	sinkbasin	False
FloorPlan25	walk ahead to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the egg on the counter behind the sink	pick	egg	pick	egg	True
FloorPlan25	turn around and veer left walking to the fridge	go	fridge	close	fridge	False
FloorPlan25	place the egg in the fridge in front of the plate close the door wait a minute and take it out again	cool	egg	close	fridge	False
FloorPlan25	turn left and walk back to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	place the egg in the left sink in front and to the right of the drain	put	egg	put	sinkbasin	False
FloorPlan25	go across the room to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the egg on the back of the sink	pick	egg	pick	egg	True
FloorPlan25	turn around and go to the fridge	go	fridge	go	fridge	True
FloorPlan25	chill the egg in the fridge and pick it back up	cool	egg	pick	egg	False
FloorPlan25	turn left and go back to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	put the egg in the left side of the sink	put	egg	put	sinkbasin	False
FloorPlan25	turn left and move over to the kitchen counter space to the left of the microwave	go	countertop	put	countertop	False
FloorPlan25	pick up the butter knife that is on the counter to the left of the microwave	pick	butterknife	put	countertop	False
FloorPlan25	cut the top of the tomato off that is sitting on the counter and lay the yellow handled knife on its side	slice	tomato	put	countertop	False
FloorPlan25	move to the left and face the counter to the left of the microwave	go	countertop	put	countertop	False
FloorPlan25	pick the knife up from the counter	pick	butterknife	pick	knife	False
FloorPlan25	slice the tomato on the counter	slice	tomato	slice	tomato	True
FloorPlan25	take a step left	go	countertop	go	drawer	False
FloorPlan25	pick up the butter knife near the microwave	pick	butterknife	pick	bread	False
FloorPlan25	cut the tomato in half with the knife	slice	tomato	go	knife	False
FloorPlan25	move right then left and straight back to the counter top by the sink	go	countertop	put	sinkbasin	False
FloorPlan25	pick up the knife on top of the counter to the right of the sink	pick	knife	put	sinkbasin	False
FloorPlan25	carry the knife to the counter top left of the microwave where the tomato is	go	tomato	put	countertop	False
FloorPlan25	cut the tomato on the counter	slice	tomato	put	countertop	False
FloorPlan25	turn around and cross the room to stand in front of the sink	go	countertop	break	window	False
FloorPlan25	pick the large knife up from the counter to the right of the sink	pick	knife	pick	knife	True
FloorPlan25	turn to the right and face the counter to the left of the microwave	go	tomato	put	countertop	False
FloorPlan25	slice the tomato on the counter to the left of the microwave	slice	tomato	put	microwave	False
FloorPlan25	walk over to the kitchen sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the large metal knife with a golden handle off of the counter in front of the sink	pick	knife	put	countertop	False
FloorPlan25	slice up the tomato on the counter to your right	slice	tomato	put	countertop	False
FloorPlan25	turn around and go to the fridge then turn left to go to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the large knife in front of the sink	pick	knife	pick	knife	True
FloorPlan25	slice the tomato on the counter to your right	slice	tomato	slice	tomato	True
FloorPlan25	turn to your right and go across the kitchen to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the knife on the counter in front of the sink	pick	knife	put	sinkbasin	False
FloorPlan25	cut the tomato on the counter to your right into slices	slice	tomato	put	countertop	False
FloorPlan25	move forward towards the cupboard	go	countertop	put	drawer	False
FloorPlan25	pick up the tray with a bread on it	pick	bread	pick	bread	True
FloorPlan25	turn around towards the door and turn left and head for the refrigerator	go	fridge	break	window	False
FloorPlan25	open the refrigerator put the bread in it for a minute and take the bread out	cool	bread	go	bread	False
FloorPlan25	turn left and head towards the sink	go	countertop	put	sinkbasin	False
FloorPlan25	place the bread at the side of the sink	put	bread	put	sinkbasin	False
FloorPlan25	turn right take a step turn left take two steps turn left walk to the stove turn right take a step	go	countertop	go	faucet	False
FloorPlan25	pick up the bread that is on the counter	pick	bread	pick	bread	True
FloorPlan25	turn right take a couple of steps turn right walk to the other side of the room turn left step towards the refrigerator	go	fridge	break	window	False
FloorPlan25	open the refrigerator place the bread on the shelf above the drawers shut the refrigerator door wait five seconds open the refrigerator door take out the bread close the refrigerator door	cool	bread	open	fridge	False
FloorPlan25	turn left walk to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	place the bread on the counter next to the sink	put	bread	put	sinkbasin	False
FloorPlan25	walk straight towards the bread on the counter	go	countertop	go	bread	False
FloorPlan25	pick up the bread on the counter	pick	bread	pick	bread	True
FloorPlan25	turn right walk towards the door and then turn left towards the fridge	go	fridge	go	window	False
FloorPlan25	open the bottom part of the fridge place the loaf inside the frige cool it down and then take it out of the fridge	cool	bread	put	fridge	False
FloorPlan25	turn left and head towards the sink	go	countertop	put	sinkbasin	False
FloorPlan25	place the bread next to the sink	put	bread	put	sinkbasin	False
FloorPlan25	move three steps to your left so you are looking at the counter to the left of the sink	go	countertop	go	sink	False
FloorPlan25	pick up the loaf of bread that s on the counter	pick	bread	pick	bread	True
FloorPlan25	turn around and walk to the wall then turn left and walk to the fridge	go	fridge	go	window	False
FloorPlan25	open the fridge and put the bread on the first shelf in the middle then close the fridge and let it cool before you open the fridge retrieve the bread and close the door	cool	bread	close	fridge	False
FloorPlan25	turn left and walk to the sink	go	countertop	go	sink	False
FloorPlan25	put the bread on the counter to the right of the sink	put	bread	put	sinkbasin	False
FloorPlan25	turn to your left and go to the coffee maker on the counter	go	countertop	go	countertop	True
FloorPlan25	pick up the loaf of bread that is on the counter to the right of the coffee maker	pick	bread	pick	bread	True
FloorPlan25	turn around with the loaf of bread and go to the fridge	go	fridge	go	bread	False
FloorPlan25	open the fridge put the loaf of bread on the second shelf and close the fridge door open the fridge and grab the loaf of bread on the second shelf	cool	bread	open	fridge	False
FloorPlan25	turn to your left with the loaf of bread go to the sink	go	countertop	go	bread	False
FloorPlan25	place the loaf of bread on the counter to the right of the sink	put	bread	go	bread	False
FloorPlan25	turn left and go to the end of the counter near the coffee maker	go	countertop	put	coffeemachine	False
FloorPlan25	pick up the loaf of bread	pick	bread	pick	bread	True
FloorPlan25	turn right and go to the fridge	go	fridge	go	fridge	True
FloorPlan25	open the fridge door place the loaf on the second shelf close the refrigerator door for seven seconds open the fridge door and take out the loaf close the fridge door	cool	bread	open	fridge	False
FloorPlan25	turn left and take the loaf over to the sink	go	countertop	put	sinkbasin	False
FloorPlan25	place the bread on the counter to the right of the sink	put	bread	put	sinkbasin	False
FloorPlan25	turn right and head towards the bread on the counter	go	countertop	put	countertop	False
FloorPlan25	pick up the bread from the counter	pick	bread	pick	bread	True
FloorPlan25	turn right and head towards the fridge next to the microwave	go	fridge	close	fridge	False
FloorPlan25	open the fridge place the bread on the second shelf let it cool and take it out from the fridge	cool	bread	open	fridge	False
FloorPlan25	turn left and head towards the sink	go	countertop	put	sinkbasin	False
FloorPlan25	place the bread behind the apple on the counter	put	bread	put	coffeemachine	False
FloorPlan25	go to the counter to your right near the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the bread loaf next to the knife	pick	bread	pick	bread	True
FloorPlan25	go to the fridge next to the counter	go	fridge	go	fridge	True
FloorPlan25	chill the bread in the fridge	cool	bread	put	fridge	False
FloorPlan25	turn left and go to the counter near the sink	go	countertop	go	sinkbasin	False
FloorPlan25	place the bread on the counter to the right of the pepper	put	bread	put	coffeemachine	False
FloorPlan25	turn right to face the kitchen counter next to the sink	go	countertop	put	sinkbasin	False
FloorPlan25	grab the loaf of bread	pick	bread	go	bread	False
FloorPlan25	walk over to the fridge	go	fridge	go	fridge	True
FloorPlan25	place the bread inside the fridge to cool then take it back out	cool	bread	put	fridge	False
FloorPlan25	walk over to the kitchen sink	go	countertop	go	sinkbasin	False
FloorPlan25	place the bread on top of the counter next to the sink	put	bread	put	sinkbasin	False
FloorPlan25	turn around and head to the coffee-maker on the right	go	countertop	go	chair	False
FloorPlan25	pick up the cup from the coffee-maker	pick	mug	pick	cup	False
FloorPlan25	turn right and head to the microwave on the counter	go	microwave	put	countertop	False
FloorPlan25	put the cup in the microwave heat it up then take it out and close the microwave	heat	mug	put	microwave	False
FloorPlan25	turn around and head to the coffee-maker on the counter on your right	go	coffeemachine	put	countertop	False
FloorPlan25	put the cup in the coffee-maker on the counter	put	mug	put	cup	False
FloorPlan25	go to the coffee maker on the counter	go	countertop	go	coffeemachine	False
FloorPlan25	pick up the cup off of the coffee maker	pick	mug	pick	cup	False
FloorPlan25	turn around and walk over to the microwave	go	microwave	go	microwave	True
FloorPlan25	place the cup inside the microwave microwave the cup and then pick it up again	heat	mug	put	cup	False
FloorPlan25	walk back over to the coffee maker	go	coffeemachine	go	coffeemachine	True
FloorPlan25	place the coffee cup underneath the spout of the coffee maker	put	mug	put	coffeemachine	False
FloorPlan25	turn left walk across the kitchen and then turn right so you are standing in front of the countertop	go	countertop	go	countertop	True
FloorPlan25	pick up the white mug that is under the coffee machine	pick	mug	put	coffeemachine	False
FloorPlan25	turn right and carry the mug over to the microwave	go	microwave	put	microwave	False
FloorPlan25	open the microwave heat the mug in it then remove it and close the microwave door again	heat	mug	close	microwave	False
FloorPlan25	turn around to the left and walk back over to the counter-top	go	coffeemachine	go	window	False
FloorPlan25	place the mug back in to the coffee machine	put	mug	put	coffeemachine	False
FloorPlan25	turn to the right and go to the coffee maker	go	countertop	go	coffeemachine	False
FloorPlan25	pick up the coffee mug that is on the coffee maker	pick	mug	put	coffeemachine	False
FloorPlan25	turn right and go to the microwave	go	microwave	go	microwave	True
FloorPlan25	open the microwave put the coffee mug in the microwave close the microwave door and turn it on when finished open the door and grab the coffee mug shut the door	heat	mug	open	microwave	False
FloorPlan25	turn around and go to the coffee maker	go	coffeemachine	go	coffeemachine	True
FloorPlan25	place the mug on the coffee maker	put	mug	put	coffeemachine	False
FloorPlan25	turn right and walk to the sink then turn left and walk to the counter and turn right to face the coffee pot	go	countertop	go	sinkbasin	False
FloorPlan25	get the mug from under the coffee pot	pick	mug	put	coffeemachine	False
FloorPlan25	now walk over to the microwave and stand facing it	go	microwave	go	countertop	False
FloorPlan25	warm the mug in the microwave then take it back out and close the microwave door	heat	mug	close	microwave	False
FloorPlan25	walk back over to the coffee pot	go	coffeemachine	go	pot	False
FloorPlan25	put the mug back where you picked it up from	put	mug	put	mug	True
FloorPlan25	turn around and walk over to the coffee maker in the left corner of the room	go	countertop	put	coffeemachine	False
FloorPlan25	grab the coffee cup from the coffee maker	pick	mug	put	coffeemachine	False
FloorPlan25	turn right and walk forwards to the microwave	go	microwave	go	microwave	True
FloorPlan25	place the coffee cup in the microwave and microwave it then take it back out	heat	mug	put	microwave	False
FloorPlan25	turn around and walk over to the coffee maker in the corner again	go	coffeemachine	put	coffeemachine	False
FloorPlan25	place the coffee cup under the spout of the coffee maker	put	mug	put	coffeemachine	False
FloorPlan25	turn left then right to face the coffee machine	go	countertop	put	coffeemachine	False
FloorPlan25	grab the cup from the coffee machine	pick	mug	put	coffeemachine	False
FloorPlan25	turn right towards the microwave	go	microwave	go	microwave	True
FloorPlan25	warm the cup for 2 seconds	heat	mug	break	cup	False
FloorPlan25	turn around back to the coffee machine	go	coffeemachine	put	coffeemachine	False
FloorPlan25	place the cup back in the machine	put	mug	put	cup	False
FloorPlan25	move to the coffee machine	go	countertop	put	coffeemachine	False
FloorPlan25	pick up the the mug on the coffee machine	pick	mug	put	coffeemachine	False
FloorPlan25	bring the mug to the microwave	go	microwave	put	mug	False
FloorPlan25	heat the mug in the microwave	heat	mug	close	microwave	False
FloorPlan25	bring the mug to the coffee machine	go	coffeemachine	put	coffeemachine	False
FloorPlan25	put the mug on the coffee machine	put	mug	put	coffeemachine	False
FloorPlan25	turn right then right again to face a green trash-can and stove	go	stoveburner	go	faucet	False
FloorPlan25	pick up copper pot from stove	pick	pot	pick	pot	True
FloorPlan25	turn around and walk to the fridge	go	fridge	close	fridge	False
FloorPlan25	open the fridge put the copper pot inside close it open it take out the copper pot and close the fridge	cool	pot	close	fridge	False
FloorPlan25	turn around and walk to the stove	go	stoveburner	go	stoveburner	True
FloorPlan25	place copper pot on top of stove	put	pot	put	pot	True
FloorPlan25	walk over to the kitchen stove	go	stoveburner	go	stoveburner	True
FloorPlan25	pick up the pan off of the stove	pick	pot	pick	pan	False
FloorPlan25	walk over to the fridge	go	fridge	go	fridge	True
FloorPlan25	open the door of the fridge and put the pan inside the fridge let it cool then take it out again	cool	pot	put	fridge	False
FloorPlan25	walk back over to the stove again	go	stoveburner	go	stoveburner	True
FloorPlan25	put the pan on the stove where you originally picked it up	put	pot	put	stoveburner	False
FloorPlan25	move to the stove	go	stoveburner	go	stoveburner	True
FloorPlan25	pick up the left pan from the stove	pick	pot	pick	pan	False
FloorPlan25	bring the pan to the fridge	go	fridge	put	pan	False
FloorPlan25	chill the pan in the fridge for a few seconds	cool	pot	put	fridge	False
FloorPlan25	bring the pan back to the stove	go	stoveburner	put	pan	False
FloorPlan25	put the pan back on the stove	put	pot	put	pan	False
FloorPlan25	move over to the stove	go	stoveburner	put	stoveburner	False
FloorPlan25	pick up the pan from the stove	pick	pot	pick	pan	False
FloorPlan25	bring the pan to the fridge	go	fridge	put	pan	False
FloorPlan25	put the pan in the fridge for 5 seconds then take it back out	cool	pot	put	fridge	False
FloorPlan25	bring the pan to the stove	go	stoveburner	put	pan	False
FloorPlan25	put the pan down on the stove	put	pot	put	stoveburner	False
FloorPlan25	turn around to face the area to the left of the stove with a green garbage can	go	stoveburner	put	garbagecan	False
FloorPlan25	pick up the pan on the bottom left burner	pick	pot	pick	pan	False
FloorPlan25	turn around and position yourself in front of the fridge so you are facing it	go	fridge	go	countertop	False
FloorPlan25	chill the pan in the fridge for a bit before taking it back out and closing the fridge	cool	pot	put	fridge	False
FloorPlan25	go back to where you got the pan	go	stoveburner	go	pan	False
FloorPlan25	put the pan back on the bottom left burner	put	pot	put	pan	False
FloorPlan25	move to the stove	go	stoveburner	go	stoveburner	True
FloorPlan25	pick up the large pan on the left of the stove	pick	pot	pick	pan	False
FloorPlan25	bring the pan to the fridge	go	fridge	put	pan	False
FloorPlan25	chill the pan in the fridge	cool	pot	open	fridge	False
FloorPlan25	bring the pan to the stove	go	stoveburner	put	pan	False
FloorPlan25	put the pan on the stove	put	pot	put	pan	False
FloorPlan25	walk over to the kitchen stove	go	stoveburner	go	stoveburner	True
FloorPlan25	pick up the pan off the bottom left burner on the stove	pick	pot	put	stoveburner	False
FloorPlan25	turn around and bring the pan over to the fridge	go	fridge	put	pan	False
FloorPlan25	put the pan in the fridge to cool then take it out again	cool	pot	put	fridge	False
FloorPlan25	go back to the stove again	go	stoveburner	go	stoveburner	True
FloorPlan25	put the pan on the bottom left burner again	put	pot	put	pan	False
FloorPlan25	move to the fridge	go	fridge	put	fridge	False
FloorPlan25	take a potato out of the fridge	pick	potato	go	potato	False
FloorPlan25	bring the potato to the microwave	go	microwave	put	microwave	False
FloorPlan25	heat the potato in the microwave	heat	potato	close	microwave	False
FloorPlan25	bring the potato to the green trash bin	go	garbagecan	go	potato	False
FloorPlan25	put the potato in the trash bin	put	potato	put	garbagecan	False
FloorPlan25	turn around towards the fridge and open it	go	fridge	open	fridge	False
FloorPlan25	take out the plum from the fridge	pick	potato	put	fridge	False
FloorPlan25	close the fridge turn right to take one step towards the sink and then turn right to face the microwave	go	microwave	go	sinkbasin	False
FloorPlan25	place the plum inside the microwave to warm it up and take the plum out	heat	potato	put	coffeemachine	False
FloorPlan25	turn right towards the wall and then turn right towards the green bin on the floor	go	garbagecan	go	window	False
FloorPlan25	place the plum inside the bin	put	potato	put	coffeemachine	False
FloorPlan25	turn left and move to the fridge	go	fridge	put	fridge	False
FloorPlan25	open the fridge and take out the brown egg behind the mug and apple on the top shelf	pick	potato	open	fridge	False
FloorPlan25	move a few feet to the left to the microwave	go	microwave	close	microwave	False
FloorPlan25	cook the egg in the microwave for a few seconds and take it back out	heat	potato	put	microwave	False
FloorPlan25	turn around and move to the green trash can across the room n the corner next to the stove	go	garbagecan	go	window	False
FloorPlan25	throw the egg away in the trash can	put	potato	break	egg	False
FloorPlan25	go to the counter behind you and to the right of the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the egg closest to the wall	pick	potato	pick	egg	False
FloorPlan25	go to the microwave to your right	go	microwave	go	microwave	True
FloorPlan25	heat the egg in the microwave	heat	potato	close	microwave	False
FloorPlan25	go to the trash can behind you and next to the stove	go	garbagecan	go	stoveburner	False
FloorPlan25	place the egg in the trash can	put	potato	go	egg	False
FloorPlan25	move to the coffee machine	go	countertop	put	coffeemachine	False
FloorPlan25	pick up the rear potato next to the coffee machine	pick	potato	pick	potato	True
FloorPlan25	bring the potato to the microwave	go	microwave	put	microwave	False
FloorPlan25	heat the potato in the microwave	heat	potato	close	microwave	False
FloorPlan25	bring the potato to the green trash can	go	garbagecan	go	potato	False
FloorPlan25	put the potato in the trash can	put	potato	put	garbagecan	False
FloorPlan25	turn around and head towards the coffee maker on the counter	go	countertop	put	coffeemachine	False
FloorPlan25	pick up the plum on the right	pick	potato	pick	spoon	False
FloorPlan25	turn right and head towards the microwave	go	microwave	put	microwave	False
FloorPlan25	open the microwave place the plum in it heat it up and take the plum out of microwave	heat	potato	open	microwave	False
FloorPlan25	turn right head towards the wall turn right head towards the green bin on the floor	go	garbagecan	break	window	False
FloorPlan25	place the plum inside the green bin	put	potato	put	coffeemachine	False
FloorPlan25	walk forward to the sink then turn left and walk to the tomato on the counter	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the tomato from the counter	pick	tomato	pick	tomato	True
FloorPlan25	turn around and walk to the sink on the left	go	sinkbasin	put	sinkbasin	False
FloorPlan25	put the tomato in the sink rinse it off and take it back out	clean	tomato	put	sinkbasin	False
FloorPlan25	walk slightly to the right and face the counter top to the right of the sink	go	countertop	put	sinkbasin	False
FloorPlan25	put the tomato on the counter behind and to the left of the other tomato	put	tomato	put	coffeemachine	False
FloorPlan25	walk to face counter to the right of stove	go	countertop	go	countertop	True
FloorPlan25	pick up tomato from counter top	pick	tomato	pick	tomato	True
FloorPlan25	walk right to face sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	wash tomato in sink pick up tomato from sink	clean	tomato	pick	tomato	False
FloorPlan25	walk slightly right to face counter to the right of sink	go	countertop	go	sink	False
FloorPlan25	put tomato on counter to the left of tomato already there	put	tomato	go	tomato	False
FloorPlan25	walk to the sink turn left and walk to the counter beside the stove	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the tomato behind the green goblet	pick	tomato	pick	tomato	True
FloorPlan25	turn completely around and walk halfway back across the room turn left so you are facing the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	place the tomato in the left side of the sink run water into both sides drain and pick up the tomato again	clean	tomato	put	sinkbasin	False
FloorPlan25	turn right walk to the microwave turn left and face the counter next to the sink	go	countertop	go	sink	False
FloorPlan25	place the tomato on the counter next to the other tomato	put	tomato	go	tomato	False
FloorPlan25	turn left step forward then turn right and walk to the microwave	go	microwave	go	countertop	False
FloorPlan25	open the microwave remove the potato in the back close the microwave	pick	potato	close	microwave	False
FloorPlan25	turn right and step forward then turn left to face the fridge	go	fridge	go	countertop	False
FloorPlan25	open the fridge place the potato to the left of the cup and close the door	put	potato	close	fridge	False
FloorPlan25	turn around and step forward then turn right and walk to the kitchen sink	go	countertop	go	sinkbasin	False
FloorPlan25	take the potato to the left of the sink next to the bread	pick	potato	go	bread	False
FloorPlan25	return to the fridge	go	fridge	go	fridge	True
FloorPlan25	open the fridge place the potato to the right of the other potato	put	potato	go	potato	False
FloorPlan25	turn left and walk towards the sink then turn right and walk up to the microwave	go	microwave	go	sinkbasin	False
FloorPlan25	open the microwave and take the potato out of the microwave then close the microwave	pick	potato	close	microwave	False
FloorPlan25	turn right and walk over to the fridge	go	fridge	go	faucet	False
FloorPlan25	put the sweet potato in the fridge on the top shelf then close the door	put	potato	close	fridge	False
FloorPlan25	turn around and walk towards the oven then turn right and walk up to the counter	go	countertop	go	countertop	True
FloorPlan25	pick up the potato off of the counter to the left of the sink	pick	potato	put	sinkbasin	False
FloorPlan25	turn around and walk towards the door turn left and walk up to the fridge	go	fridge	go	window	False
FloorPlan25	open the fridge and put the potato inside next to the potato that is already in there	put	potato	put	fridge	False
FloorPlan25	take two steps to the left to face microwave	go	microwave	go	countertop	False
FloorPlan25	open microwave take potato out close microwave	pick	potato	close	microwave	False
FloorPlan25	turn right take a few steps turn left to face fridge	go	fridge	go	countertop	False
FloorPlan25	put potato in the fridge	put	potato	put	fridge	False
FloorPlan25	turn around take a few steps turn left walk to sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the potato that is on the counter	pick	potato	pick	potato	True
FloorPlan25	turn around walk across room turn left walk to fridge	go	fridge	go	fridge	True
FloorPlan25	put potato in fridge	put	potato	put	fridge	False
FloorPlan25	turn and go to the counter by the stove	go	countertop	go	stoveburner	False
FloorPlan25	pick up a potato on the counter	pick	potato	pick	potato	True
FloorPlan25	turn and go to the refrigerator	go	fridge	go	countertop	False
FloorPlan25	put the potato in the refrigerator	put	potato	put	coffeemachine	False
FloorPlan25	turn and go to the counter by the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up a potato on the counter	pick	potato	pick	potato	True
FloorPlan25	turn and go to the refrigerator	go	fridge	go	countertop	False
FloorPlan25	put the potato in the refrigerator	put	potato	put	coffeemachine	False
FloorPlan25	turn to the left and approach the counter	go	countertop	break	window	False
FloorPlan25	pick up the potato from the counter	pick	potato	pick	potato	True
FloorPlan25	turn around and head to the fridge	go	fridge	close	fridge	False
FloorPlan25	put the potato on the second shelf of the fridge	put	potato	put	fridge	False
FloorPlan25	turn left and head to the sink	go	countertop	put	sinkbasin	False
FloorPlan25	pick up the potato on the left of the sink	pick	potato	pick	potato	True
FloorPlan25	turn around and head back to the fridge	go	fridge	close	fridge	False
FloorPlan25	put the potato in the fridge to the right of the other potato	put	potato	go	potato	False
FloorPlan25	turn around and walk to the counter to the right of the stove	go	countertop	go	countertop	True
FloorPlan25	pick up the potato from the counter	pick	potato	pick	potato	True
FloorPlan25	turn around and walk to the fridge	go	fridge	close	fridge	False
FloorPlan25	put the potato on the top shelf of the fridge close the door	put	potato	close	fridge	False
FloorPlan25	turn left and walk to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the potato on the counter on the right side of the sink	pick	potato	put	countertop	False
FloorPlan25	turn around and walk back to the fridge	go	fridge	go	fridge	True
FloorPlan25	open the fridge door put the potato on the shelf to the right of the first potato close the door	put	potato	close	fridge	False
FloorPlan25	turn and go to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	pick up a potato in the sink	pick	potato	pick	potato	True
FloorPlan25	turn and go to the refrigerator	go	fridge	go	countertop	False
FloorPlan25	put the potato in the refrigerator	put	potato	put	coffeemachine	False
FloorPlan25	turn and go to the sink	go	countertop	go	sink	False
FloorPlan25	pick up a potato by the sink	pick	potato	pick	potato	True
FloorPlan25	turn and go to the refrigerator	go	fridge	go	countertop	False
FloorPlan25	put the potato in the refrigerator	put	potato	put	coffeemachine	False
FloorPlan25	turn right and go to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	pick up the potato in the sink	pick	potato	pick	potato	True
FloorPlan25	turn around and go to the fridge	go	fridge	go	fridge	True
FloorPlan25	put the potato on the top shelf in the fridge	put	potato	put	fridge	False
FloorPlan25	turn left and go back to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the potato in front of the glass	pick	potato	pick	potato	True
FloorPlan25	turn around and head back to the fridge	go	fridge	close	fridge	False
FloorPlan25	put the potato in the fridge to the right of the other potato	put	potato	go	potato	False
FloorPlan25	turn around and go to the sink	go	countertop	go	sinkbasin	False
FloorPlan25	pick up the knife on the edge of the sink	pick	knife	pick	knife	True
FloorPlan25	go to the right side of the sink	go	lettuce	go	sinkbasin	False
FloorPlan25	cut the lettuce inside the sink	slice	lettuce	put	sinkbasin	False
FloorPlan25	turn around the go to the refrigerator	go	fridge	go	faucet	False
FloorPlan25	place the knife inside the refrigerator on the second shelf from the top	put	knife	put	countertop	False
FloorPlan25	turn around the go back to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan25	pick up a slice of lettuce from the sink	pick	lettuce	pick	bread	False
FloorPlan25	go to the stove on the left	go	pan	go	stoveburner	False
FloorPlan25	put the cut lettuce inside the square pan on the back of the stove	put	lettuce	put	stoveburner	False
FloorPlan25	pick up the pan and the lettuce in it	pick	pan	pick	pan	True
