scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan10	slice the right half of the loaf of bread	slice	bread	slice	bread	True
FloorPlan10	move one step to the right	go	countertop	go	countertop	True
FloorPlan10	put the knife on the counter in front of the bread and spatula parallel to the edge of the counter	put	countertop	put	countertop	True
FloorPlan10	go back one step to the left	go	countertop	go	fridge	False
FloorPlan10	remove leftmost slice of bread from near the center of the loaf	pick	bread	pick	bread	True
FloorPlan10	take the bread slice to the refrigerator on your left	go	fridge	go	fridge	True
FloorPlan10	put the bread on the middle of the center refrigerator shelf and close the refrigerator then open it and take the bread slice back out and close the door	cool	bread	go	bread	False
FloorPlan10	move to your right to stand facing the stove	go	microwave	go	countertop	False
FloorPlan10	put the slice of bread into the microwave above the stove	put	microwave	go	bread	False
FloorPlan10	turn to your left and walk to the toaster next to the refrigerator	go	countertop	go	countertop	True
FloorPlan10	pick up the knife from the counter	pick	knife	pick	knife	True
FloorPlan10	cut the loaf of bread	slice	bread	slice	bread	True
FloorPlan10	move one step to your right	go	countertop	go	countertop	True
FloorPlan10	place the knife on the counter	put	countertop	put	countertop	True
FloorPlan10	walk one step to the left	go	countertop	go	countertop	True
FloorPlan10	pick up a slice of bread from the middle of the loaf	pick	bread	pick	bread	True
FloorPlan10	walk over to the refrigerator	go	fridge	go	fridge	True
FloorPlan10	open the fridge and place the bread inside and then shut the fridge briefly before opening it again and picking up the slice of bread	cool	bread	put	fridge	False
FloorPlan10	walk over to the microwave above the stove	go	microwave	go	microwave	True
FloorPlan10	place the slice of bread inside the microwave	put	microwave	go	bread	False
FloorPlan10	move forward to the end of the room then turn left and walk until your reach the left side of the stove on your right	go	countertop	go	drawer	False
FloorPlan10	pick up the butter knife behind the green cup on the counter to the left of the stove	pick	butterknife	pick	butterknife	True
FloorPlan10	turn right and and walk to the end of the room then turn right again until you reach the right side of the end o the kitchen island turn to face the kitchen island	go	bread	go	countertop	False
FloorPlan10	cut up the bread on the kitchen island into slice	slice	bread	slice	bread	True
FloorPlan10	turn right and walk until you reach the end of the room then turn left and walk to the other end of the room turn right to face the fridge	go	fridge	go	countertop	False
FloorPlan10	place the knife inside of the fridge	put	fridge	put	fridge	True
FloorPlan10	turn right and and walk to the end of the room then turn right again until you reach the right side of the end o the kitchen island turn to face the kitchen island	go	countertop	go	countertop	True
FloorPlan10	grab a slice of bread off of the kitchen island countertop	pick	bread	pick	potato	False
FloorPlan10	turn right and walk to the end of the room then turn left and walk to the other end of the room until you reach the fridge on your right turn to face the fridge	go	fridge	go	countertop	False
FloorPlan10	place the slice of bread in the fridge to cool then take it out once it ha cooled and close the fridge	cool	bread	put	fridge	False
FloorPlan10	turn right and walk forward until your reach the stove on the left side turn to face the stove and look up towards the microwave above	go	microwave	go	countertop	False
FloorPlan10	place the cooled slice of bread inside of the microwave	put	microwave	put	garbagecan	False
FloorPlan10	move to stand at the counter between the stove and dishwasher	go	countertop	go	countertop	True
FloorPlan10	pick up the butter knife by the green container	pick	butterknife	pick	butterknife	True
FloorPlan10	carry the knife to stand at the edge of the counter beyond the kitchen sink	go	bread	put	drawer	False
FloorPlan10	slice the loaf of bread that s on the counter	slice	bread	slice	bread	True
FloorPlan10	carry the knife to the fridge	go	fridge	go	potato	False
FloorPlan10	place the knife on the top shelf of the fridge	put	fridge	put	countertop	False
FloorPlan10	move back to the edge of the counter past the sink where the loaf of bread is	go	countertop	go	countertop	True
FloorPlan10	pick up a slice of bread from the counter	pick	bread	pick	bread	True
FloorPlan10	carry the slice of bread to the fridge	go	fridge	slice	bread	False
FloorPlan10	open the fridge and place the slice of bread on the top shelf to the right of the apple close the door pause and then open the door and remove the bread	cool	bread	put	fridge	False
FloorPlan10	move to stand in front of the stove	go	microwave	go	stoveknob	False
FloorPlan10	open the microwave above the stove and place the slice of bread inside	put	microwave	go	tomato	False
FloorPlan10	go straight take a left at the counter	go	countertop	go	potato	False
FloorPlan10	turn right and face the statue on the counter	pick	butterknife	go	countertop	False
FloorPlan10	pick up the knife go right take a right at the wall	go	bread	pick	butterknife	False
FloorPlan10	turn right towards the counter and slice the bread	slice	bread	slice	bread	True
FloorPlan10	take a right take a left at the counter turn to face the refrigerator	go	fridge	pick	apple	False
FloorPlan10	open the refrigerator and set the knife on the shelf to the left of the apple and shut the door	put	fridge	put	fridge	True
FloorPlan10	go right take another right at the wall turn left to face the bread on the counter	go	countertop	put	drawer	False
FloorPlan10	grab a slice of bread	pick	bread	pick	glassbottle	False
FloorPlan10	go right take a left at the counter turn right to face the refrigerator	go	fridge	go	countertop	False
FloorPlan10	open the refrigerator door set the bread to the right of the apple shut the door open the door and grab the bread	cool	bread	go	potato	False
FloorPlan10	go right and turn to face the stove	go	microwave	go	countertop	False
FloorPlan10	open the microwave put the bread in the microwave and shut the door	put	microwave	go	microwave	False
FloorPlan10	move to the right of the fridge	go	countertop	go	fridge	False
FloorPlan10	pick up a cup from the counter	pick	mug	pick	papertowelroll	False
FloorPlan10	move to the sink to the right	go	sinkbasin	go	sinkbasin	True
FloorPlan10	clean the cup in the sink	clean	mug	pick	papertowelroll	False
FloorPlan10	move to the coffee maker to the right of the stove	go	coffeemachine	go	drawer	False
FloorPlan10	put the mug on the coffee maker	put	coffeemachine	put	coffeemachine	True
FloorPlan10	walk straight and face the toaster on the counter	go	countertop	go	countertop	True
FloorPlan10	pick up the mug from the counter	pick	mug	pick	mug	True
FloorPlan10	turn right and take the mug to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	put the mug in the sink wash it and take it out	clean	mug	heat	mug	False
FloorPlan10	turn left and take the mug to the coffee machine	go	coffeemachine	go	coffeemachine	True
FloorPlan10	put the mug in the coffee machine	put	coffeemachine	put	coffeemachine	True
FloorPlan10	move to stand at the counter between the fridge and dishwasher	go	countertop	go	countertop	True
FloorPlan10	pick up the white coffee mug next to the toaster	pick	mug	pick	mug	True
FloorPlan10	carry the mug to the kitchen sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	place the mug in the sink turn on the water and then remove it once washed	clean	mug	put	sinkbasin	False
FloorPlan10	turn and carry the mug to stand in front of the coffee maker on the counter to the right of the stove	go	coffeemachine	go	drawer	False
FloorPlan10	place the mug on the base of the coffee maker	put	coffeemachine	go	vase	False
FloorPlan10	turn to the left then turn right walk in between the counter top face the counter top to the left of the stove	go	countertop	go	fridge	False
FloorPlan10	pick up the white coffee cup to the right of the trophy	pick	mug	pick	papertowelroll	False
FloorPlan10	turn around to face the sink	go	sinkbasin	go	countertop	False
FloorPlan10	put the coffee cup in the sink turn on the water turn off the water and pick up the coffee cup	clean	mug	put	sinkbasin	False
FloorPlan10	turn left walk forward to face the coffee maker	go	coffeemachine	go	countertop	False
FloorPlan10	place the coffee cup in the coffee maker	put	coffeemachine	put	coffeemachine	True
FloorPlan10	turn to the left and then the right and right again to the back of the kitchen	go	countertop	go	cabinet	False
FloorPlan10	pick up the mug from the middle of the counter	pick	mug	pick	mug	True
FloorPlan10	take the mug and turn around to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	place the mug in the sink turn the water on and then off pick up the mug	clean	mug	put	sinkbasin	False
FloorPlan10	carry the mug and move to the right and face left to the coffee machine	go	coffeemachine	go	drawer	False
FloorPlan10	place the mug under the coffee machine	put	coffeemachine	put	coffeemachine	True
FloorPlan10	turn left move to the counter right of the dishwasher	go	countertop	go	countertop	True
FloorPlan10	pick up the coffee cup from the counter	pick	mug	pick	papertowelroll	False
FloorPlan10	turn right move to the island in front of the sink	go	sinkbasin	go	fridge	False
FloorPlan10	place the coffee cup into the sink rinse it pick it back up	clean	mug	pick	papertowelroll	False
FloorPlan10	turn left move to the end of the counter in front of the coffee machine	go	coffeemachine	go	countertop	False
FloorPlan10	place the coffee cup into the coffee machine	put	coffeemachine	put	coffeemachine	True
FloorPlan10	go to the left to pas the island and straight back to locate the coffee machine	go	cabinet	go	drawer	False
FloorPlan10	open the cabinet below and pull out a cup shut the door	pick	mug	go	cabinet	False
FloorPlan10	carry the cup and turn left to find the sink in the island	go	sinkbasin	go	fridge	False
FloorPlan10	place the cup in the sink and turn the water on turn the water off and pick up the cup from the sink	clean	mug	put	sinkbasin	False
FloorPlan10	take the mug filled with water over to the coffee machine behind you and to the right	go	coffeemachine	go	shelf	False
FloorPlan10	place the mug under the coffee machine	put	coffeemachine	put	coffeemachine	True
FloorPlan10	go left and turn left again to face the counter with the coffee pot on it	go	cabinet	go	vase	False
FloorPlan10	open the lower cabinet and take out the cup from the cupboard	pick	mug	pick	cup	False
FloorPlan10	go left and turn to face the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	put the cup in the sink turn the water on and then off and pick the cup up out of the sink	clean	mug	put	sinkbasin	False
FloorPlan10	go left and then left again to face the coffee maker	go	coffeemachine	go	countertop	False
FloorPlan10	put the cup under the coffee maker on the counter	put	coffeemachine	put	mug	False
FloorPlan10	move to the bin turn left move to past the island turn right move to alongside the coffee maker turn left move to the counter	go	cabinet	go	garbagecan	False
FloorPlan10	open the cupboard door pick up the mug close the cupboard door	pick	mug	pick	mug	True
FloorPlan10	turn left move to the center of the basin on the left turn left move to the island	go	sinkbasin	go	countertop	False
FloorPlan10	put the mug in the sink turn on the faucet fill the mug with water turn off the faucet pick up the mug	clean	mug	put	mug	False
FloorPlan10	turn left move to the coffee maker turn left move to the counter	go	coffeemachine	go	countertop	False
FloorPlan10	place the mug in the coffee maker mug spot	put	coffeemachine	put	coffeemachine	True
FloorPlan308	turn around and walk to the right then turn left and walk to the desk	go	desk	go	bed	False
FloorPlan308	pick up the metal box that is on top of the desk	pick	alarmclock	pick	pencil	False
FloorPlan308	turn right then turn left and walk around to the other side of the desk turn right to face the desk	go	desklamp	go	bed	False
FloorPlan308	use the metal box to turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	turn around and walk forward then turn left and walk up to the side of the wooden desk	go	desk	go	drawer	False
FloorPlan308	pick up the alarm clock from the desk	pick	alarmclock	pick	alarmclock	True
FloorPlan308	walk forward around to the right side of the desk	go	desklamp	go	bed	False
FloorPlan308	turn on the lamp on the desk	toggle	desklamp	go	desklamp	False
FloorPlan308	turn around and walk to the the desk behind the wall to your left	go	desk	go	window	False
FloorPlan308	pick up the alarm clock on the desk in front of the blue chair	pick	alarmclock	pick	alarmclock	True
FloorPlan308	walk past the desk and turn left then go to the lamp on the end of the desk by the wall	go	desklamp	go	window	False
FloorPlan308	turn on the lamp in the front right corner of the desk	toggle	desklamp	go	desklamp	False
FloorPlan308	turn to the left and face the desk	go	desk	go	window	False
FloorPlan308	pick up the clock from the back of the desk	pick	alarmclock	pick	alarmclock	True
FloorPlan308	carry the clock and turn to the right turn to the left and then face the desk on the left	go	desklamp	go	drawer	False
FloorPlan308	hold the clock and turn on the lamp on the right side of the desk	toggle	desklamp	go	desklamp	False
FloorPlan308	turn around completely then turn right to face the desk	go	desk	go	laundryhamper	False
FloorPlan308	pick up the clock that is on the desk	pick	alarmclock	pick	alarmclock	True
FloorPlan308	turn to the right walk almost to the top of the bed turn left walk to the wall then turn left again to face the desk	go	desklamp	go	laundryhamper	False
FloorPlan308	turn on the lamp that is sitting on the desk	toggle	desklamp	go	desklamp	False
FloorPlan308	turn around and face the desk	go	desk	go	window	False
FloorPlan308	grab the canteen off of the desk	pick	alarmclock	pick	mug	False
FloorPlan308	turn right and find the desk with the lamp	go	desklamp	go	window	False
FloorPlan308	turn the lamp on	toggle	desklamp	go	desklamp	False
FloorPlan308	turn left then face the desk	go	desk	go	window	False
FloorPlan308	pick up the alarm clock on the desk	pick	alarmclock	pick	alarmclock	True
FloorPlan308	turn right then walk straight head to the desk with lamp on your left	go	desklamp	go	window	False
FloorPlan308	turn on the lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	move left to the wood desk top where the clock is	go	desk	go	shelf	False
FloorPlan308	pick up the clock on the desk top	pick	alarmclock	pick	alarmclock	True
FloorPlan308	carry the clock to the right side of the desk where the lamp is	go	desklamp	go	bed	False
FloorPlan308	turn on the lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	walk to face right side of desk	go	desk	go	window	False
FloorPlan308	pick up red and grey bottle from desk	pick	alarmclock	pick	mug	False
FloorPlan308	walk to desk on right side of room	go	desklamp	go	shelf	False
FloorPlan308	turn on lamp on the desk	toggle	desklamp	go	desklamp	False
FloorPlan219	walk to the shelf that are immediately to the left of the safe	go	shelf	go	shelf	True
FloorPlan219	pick up the watch from the top shelf	pick	watch	pick	watch	True
FloorPlan219	walk to the safe immediately to your right	go	safe	go	dresser	False
FloorPlan219	open the safe and put the watch in it then close the safe	put	safe	put	drawer	False
FloorPlan219	move across the room to face the white shelf on the right side	go	shelf	go	shelf	True
FloorPlan219	pick up the watch that is sitting on the shelf	pick	watch	pick	watch	True
FloorPlan219	carry the watch and turn right towards the white safe	go	safe	go	sidetable	False
FloorPlan219	place the watch inside of the safe to the right of the gold vase shut the safe	put	safe	put	safe	True
FloorPlan219	head to the left and face the shelf on the right	go	shelf	go	shelf	True
FloorPlan219	pick up the watch on the shelf	pick	watch	pick	watch	True
FloorPlan219	head right and bring the watch to the safe on the ground	go	safe	go	safe	True
FloorPlan219	put the watch in the safe	put	safe	put	safe	True
FloorPlan219	turn right walk to the cabinet	go	drawer	go	dresser	False
FloorPlan219	open the first drawer under the newspaper in the cabinet grab the watch from the drawer	pick	watch	pick	cellphone	False
FloorPlan219	turn right walk to the white sofa turn right walk to the white safe	go	safe	go	sofa	False
FloorPlan219	open the safe put the watch in close the safe	put	safe	put	sidetable	False
FloorPlan219	turn around turn left to face the drawer walk to the drawer	go	drawer	go	drawer	True
FloorPlan219	open drawer to grab the watch	pick	watch	pick	watch	True
FloorPlan219	turn right walk to the tan couch turn right when you reach the tan couch and walk straight to the safe	go	safe	go	sofa	False
FloorPlan219	open the safe to place the watch inside and close the safe	put	safe	put	shelf	False
FloorPlan219	turn right and walk to the dresser	go	drawer	go	dresser	False
FloorPlan219	open the drawer of the dresser under the newspaper and take out the watch	pick	watch	go	drawer	False
FloorPlan219	turn around and walk to the safe	go	safe	go	safe	True
FloorPlan219	put the watch in the safe	put	safe	put	safe	True
FloorPlan219	turn right and take a step forward then turn left and walk up to the large wooden dresser	go	dresser	go	cabinet	False
FloorPlan219	pick up the watch that is on top of the large wooden dresser	pick	watch	pick	watch	True
FloorPlan219	turn right and begin walking across the room then hang a right and walk up to the small white safe on the ground	go	safe	go	shelf	False
FloorPlan219	open the small white safe place the watch inside then close the safe door	put	safe	put	safe	True
FloorPlan219	go to the chest of drawer ahead of you	go	dresser	go	dresser	True
FloorPlan219	pick up the brown banded watch	pick	watch	pick	watch	True
FloorPlan219	take the watch across the room toward the safe	go	safe	go	vase	False
FloorPlan219	open the safe set the watch inside the safe close the safe	put	safe	put	safe	True
FloorPlan219	turn right then turn left towards the dresser	go	dresser	go	dresser	True
FloorPlan219	pick up the watch from the dresser	pick	watch	pick	watch	True
FloorPlan219	turn right and walk towards the sofa then turn right again towards the safe box	go	safe	go	sofa	False
FloorPlan219	place the watch in the safe box	put	safe	put	safe	True
FloorPlan10	turn around and walk to the fridge at the end of the right side of the room then turn around and walk to the kitchen counter on your left	go	countertop	go	fridge	False
FloorPlan10	grab a fork off of the kitchen counter there	pick	fork	pick	fork	True
FloorPlan10	turn around and walk over to the fridge on the left	go	cup	go	fridge	False
FloorPlan10	place the fork inside of the fridge inside a green cup	put	cup	put	drawer	False
FloorPlan10	grab the cup up out of the fridge	pick	cup	pick	vase	False
FloorPlan10	turn right and walk forward a bit to the first kitchen counter on the left	go	countertop	go	countertop	True
FloorPlan10	place the cup down on the kitchen counter	put	countertop	put	countertop	True
FloorPlan10	turn left and move around to the other side of the island	go	countertop	go	countertop	True
FloorPlan10	pick up the fork that s on the right of the sink	pick	fork	pick	fork	True
FloorPlan10	turn around and move to the fridge	go	cup	go	fridge	False
FloorPlan10	put the fork into the green cup on the second shelf in the fridge	put	cup	go	fork	False
FloorPlan10	take the cup with fork out of the fridge	pick	cup	pick	cup	True
FloorPlan10	move a couple foot to your right	go	countertop	go	fridge	False
FloorPlan10	put the cup and fork on the counter in front of the bread to the right of the knife	put	countertop	put	countertop	True
FloorPlan10	go to the fridge up ahead turn right and move forward until you reach the counter adjacent to the sink then turn right	go	countertop	go	fridge	False
FloorPlan10	pick up the fork on the counter	pick	fork	pick	fork	True
FloorPlan10	go to the fridge behind you	go	cup	go	fridge	False
FloorPlan10	open the fridge and put the fork in the green cup inside of the fridge	put	cup	put	fridge	False
FloorPlan10	pick up the green cup from the fridge	pick	cup	pick	papertowelroll	False
FloorPlan10	turn right and go forward until you reach the dishwasher then turn left	go	countertop	go	countertop	True
FloorPlan10	put the green cup on the counter	put	countertop	put	countertop	True
FloorPlan10	walk over to the kitchen sink that is in the kitchen island	go	sinkbasin	go	sinkbasin	True
FloorPlan10	pick up the metal fork out of the sink basin	pick	fork	pick	fork	True
FloorPlan10	look down into the sink	go	cup	go	sink	False
FloorPlan10	put the metal fork in the green cup that is in the sink	put	cup	put	drawer	False
FloorPlan10	pick up the green cup with the metal fork in it	pick	cup	pick	cup	True
FloorPlan10	turn right and walk forward then turn right and walk up to the counter	go	countertop	go	drawer	False
FloorPlan10	put the green cup with the fork in it on the counter in front of the loaf of bread	put	countertop	put	cabinet	False
FloorPlan10	go ahead until reach counter with coffee maker turn left until reach sink on left turn left to face sink	go	sinkbasin	go	cabinet	False
FloorPlan10	pick up fork from sink behind tomato	pick	fork	pick	fork	True
FloorPlan10	face sink in front of you	go	cup	go	sinkbasin	False
FloorPlan10	place fork in green mug in front part of sink	put	cup	go	fork	False
FloorPlan10	pick up fork and mug from sink	pick	cup	pick	mug	False
FloorPlan10	turn around face counter over dishwasher	go	countertop	go	countertop	True
FloorPlan10	put mug and fork on counter in front of bread	put	countertop	put	countertop	True
FloorPlan10	turn to the right take a couple step turn to the left	go	sinkbasin	go	cabinet	False
FloorPlan10	head across the kitchen to the sink	pick	fork	go	countertop	False
FloorPlan10	take the fork out of the sink	go	cup	pick	fork	False
FloorPlan10	put the fork in the green cup	put	cup	put	drawer	False
FloorPlan10	take the green cup out of the sink	pick	cup	pick	cup	True
FloorPlan10	turn around face the counter	go	countertop	go	countertop	True
FloorPlan10	put the green cup on the counter	put	countertop	put	countertop	True
FloorPlan10	turn right then walk forward head to the sink	go	sinkbasin	go	countertop	False
FloorPlan10	pick up the fork in the sink	pick	fork	pick	fork	True
FloorPlan10	turn left then face the left cabinet below the coffee maker	go	cup	go	cabinet	False
FloorPlan10	open the cabinet put in the fork in the green container	put	cup	put	cabinet	False
FloorPlan10	pick up the green container then close the cabinet	pick	cup	pick	vase	False
FloorPlan10	look up the counter beside the stove	go	countertop	go	countertop	True
FloorPlan10	put the container with fork on the counter beside the green apple	put	countertop	put	countertop	True
FloorPlan10	go to fridge turn right proceed to sink on right turn right to face sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	pick up fork from sink to the right of the green sponge	pick	fork	pick	fork	True
FloorPlan10	turn left go to wall turn left to face counter with coffee maker	go	cup	go	papertowelroll	False
FloorPlan10	open cabinet under counter put fork in cup to the left of the cabinet	put	cup	put	cabinet	False
FloorPlan10	pick up fork in cup from cabinet close cabinet door	pick	cup	pick	papertowelroll	False
FloorPlan10	look up to face counter	go	countertop	go	countertop	True
FloorPlan10	place cup with fork on counter front and to the left of the apple and coffee maker	put	countertop	put	countertop	True
FloorPlan10	turn and go to the sink	go	sinkbasin	go	cabinet	False
FloorPlan10	pick up the fork that is on the right in the sink	pick	fork	pick	fork	True
FloorPlan10	with the fork in hand turn and go to the coffee maker	go	cup	go	drawer	False
FloorPlan10	open the cabinet that are below the coffee maker and place the fork inside the green cup in the cabinet	put	cup	pick	spoon	False
FloorPlan10	pick up the green cup with the fork in it	pick	cup	pick	cup	True
FloorPlan10	lift up so you are now facing the counter top	go	countertop	go	countertop	True
FloorPlan10	place the green cup with the fork on the counter in front of and to the left of the green apple	put	countertop	put	countertop	True
FloorPlan424	turn left towards the sink	go	countertop	go	cabinet	False
FloorPlan424	pick up the green bottle in between the two faucet	pick	soapbottle	pick	candle	False
FloorPlan424	turn right towards the toilet	go	toilet	go	toilet	True
FloorPlan424	place the bottle on the toilet basin	put	toilet	put	toilet	True
FloorPlan424	turn left walk to the sink	go	countertop	go	countertop	True
FloorPlan424	grab the green bottle in between sink	pick	soapbottle	pick	candle	False
FloorPlan424	turn right walk to the toilet	go	toilet	go	toilet	True
FloorPlan424	put the green bottle by the white bottle on the toilet near the wall	put	toilet	put	countertop	False
FloorPlan424	move to the sink	go	countertop	go	countertop	True
FloorPlan424	pick up the soap from the sink	pick	soapbottle	pick	toiletpaper	False
FloorPlan424	bring the soap to the toilet	go	toilet	go	toilet	True
FloorPlan424	put the soap on the toilet tank lid	put	toilet	put	toilet	True
FloorPlan424	go to the sink on your right	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the bottle of hand soap that is closest to you from between the two sink	pick	soapbottle	pick	candle	False
FloorPlan424	turn right and walk to the toilet	go	toilet	go	toilet	True
FloorPlan424	put the bottle of soap on the back of the toilet	put	toilet	put	countertop	False
FloorPlan424	turn right and walk up to the counter between the sink	go	countertop	go	countertop	True
FloorPlan424	pick up the pump bottle nearest the counter s edge from the counter	pick	soapbottle	pick	candle	False
FloorPlan424	turn right and walk up to the toilet	go	toilet	go	toilet	True
FloorPlan424	put the pump bottle on the back of the toilet	put	toilet	put	countertop	False
FloorPlan424	walk towards the sink on your right	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the bottle on the right which is closest to you	pick	soapbottle	pick	candle	False
FloorPlan424	turn around and head towards the toilet	go	toilet	go	toilet	True
FloorPlan424	place the bottle on the toilet basin next to the wall	put	toilet	put	toilet	True
FloorPlan424	turn left and walk over to the bathroom sink	go	countertop	go	cabinet	False
FloorPlan424	grab the soap dispenser off of the countertop	pick	soapbottle	pick	soapbottle	True
FloorPlan424	turn around to face the toilet	go	toilet	go	toilet	True
FloorPlan424	place the soap dispenser on top of the toilet	put	toilet	put	toilet	True
FloorPlan424	move towards the shower stall then turn left and move to the counter area between the two sink	go	countertop	go	toiletpaperhanger	False
FloorPlan424	take the soap dispenser between the two sink and to the right of the spray bottle	pick	soapbottle	pick	toiletpaper	False
FloorPlan424	turn right and move towards the toilet between the sink and the shower stall	go	toilet	go	toilet	True
FloorPlan424	place the soap dispenser on top of the toilet cistern to the right of the toilet paper and bar of soap	put	toilet	put	toilet	True
FloorPlan424	turn left walk towards counter stop to face counter between the sink	go	countertop	go	countertop	True
FloorPlan424	pick up the soap bottle that is on the counter	pick	soapbottle	pick	candle	False
FloorPlan424	turn right walk towards toilet	go	toilet	go	toilet	True
FloorPlan424	put soap bottle on to the back of the toilet	put	toilet	put	countertop	False
FloorPlan424	turn left and walk to the sink	go	countertop	go	cabinet	False
FloorPlan424	pick up the soap dispenser that is in between the two sink	pick	soapbottle	pick	candle	False
FloorPlan424	turn right and walk to the toilet	go	toilet	go	toilet	True
FloorPlan424	place soap on top of the toilet tank	put	toilet	put	toilet	True
FloorPlan10	turn around then turn left and face the counter by the stove in front of you	go	countertop	go	countertop	True
FloorPlan10	take the silver knife off of the counter in front of you	pick	butterknife	pick	butterknife	True
FloorPlan10	turn left and face the counter on your right	go	tomato	go	countertop	False
FloorPlan10	slice the tomato on the counter in front of you	slice	tomato	slice	tomato	True
FloorPlan10	turn around and face the sink in front of you	go	sinkbasin	go	sinkbasin	True
FloorPlan10	place the knife in the sink in front of you	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn around and face the counter in front of you	go	countertop	go	drawer	False
FloorPlan10	take a tomato slice off of the counter in front of you	pick	tomato	pick	apple	False
FloorPlan10	turn right and face the microwave on top of the stove to your left	go	microwave	go	microwave	True
FloorPlan10	heat up the tomato slice in the microwave and take it out	heat	tomato	heat	tomato	True
FloorPlan10	turn around and face the sink in front of you	go	sinkbasin	go	sinkbasin	True
FloorPlan10	place the warm tomato slice in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn left to walk around the kitchen island hanging a left and stopping at the counter on the left of the stove	go	countertop	go	fridge	False
FloorPlan10	pick up the smaller knife on the counter to the left of the stove	pick	butterknife	pick	knife	False
FloorPlan10	turn to face the tomato on the counter	go	tomato	go	countertop	False
FloorPlan10	slice the tomato with the smaller knife	slice	tomato	slice	tomato	True
FloorPlan10	turn around to face the sink	go	sinkbasin	go	countertop	False
FloorPlan10	put the knife in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn around to face the counter to the left of the stove	go	countertop	go	countertop	True
FloorPlan10	pick up a slice of tomato from the countertop	pick	tomato	pick	tomato	True
FloorPlan10	turn right and walk to the microwave	go	microwave	go	tomato	False
FloorPlan10	heat up the slice of tomato in the microwave removing it afterwards	heat	tomato	go	tomato	False
FloorPlan10	turn left to walk back to the sink	go	sinkbasin	go	countertop	False
FloorPlan10	put the slice of tomato in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn around and cross the room to face the counter on the left side of stove	go	countertop	go	countertop	True
FloorPlan10	pick up the knife on the counter	pick	butterknife	pick	knife	False
FloorPlan10	look to the left to face the tomato on the counter	go	tomato	go	countertop	False
FloorPlan10	cut the tomato on the counter into slice	slice	tomato	slice	tomato	True
FloorPlan10	turn around to face the sink	go	sinkbasin	go	countertop	False
FloorPlan10	place the knife in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn around to face the tomato on the counter	go	countertop	go	countertop	True
FloorPlan10	pick up a slice of tomato on the counter	pick	tomato	pick	tomato	True
FloorPlan10	take a step to the right to face the microwave	go	microwave	go	sinkbasin	False
FloorPlan10	heat the tomato slice in the microwave and remove it	heat	tomato	heat	tomato	True
FloorPlan10	turn around and step forward to face the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	place the tomato slice in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn left go forward turn left go forward a bit turn left to the counter	go	countertop	go	countertop	True
FloorPlan10	take the tomato from the counter	pick	tomato	pick	tomato	True
FloorPlan10	move a bit to the right	go	sinkbasin	go	papertowelroll	False
FloorPlan10	put the tomato in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	pick up the knife from the sink	pick	knife	pick	knife	True
FloorPlan10	slice the tomato in the sink	slice	tomato	slice	tomato	True
FloorPlan10	put the knife in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	pick up a tomato slice from the sink	pick	tomato	pick	tomato	True
FloorPlan10	turn around go to the microwave	go	microwave	go	drawer	False
FloorPlan10	put the tomato slice in the microwave start the microwave wait pick up the tomato slice from the microwave	heat	tomato	go	tomato	False
FloorPlan10	turn around go to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	put the tomato slice in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn left then left again and face the sink to your left	go	countertop	go	sinkbasin	False
FloorPlan10	take a tomato off of the counter in front of you	pick	tomato	pick	tomato	True
FloorPlan10	turn right and face the sink to your left	go	sinkbasin	go	sinkbasin	True
FloorPlan10	place the tomato in the sink in front of you	put	sinkbasin	put	sinkbasin	True
FloorPlan10	take the knife from the sink in front of you	pick	knife	pick	knife	True
FloorPlan10	slice the tomato in the sink in front of you	slice	tomato	put	pan	False
FloorPlan10	place the knife in the sink in front of you	put	sinkbasin	go	knife	False
FloorPlan10	take a tomato slice from the sink in front of you	pick	tomato	heat	pan	False
FloorPlan10	turn around and face the microwave on top of the stove in front of you	go	microwave	clean	cup	False
FloorPlan10	heat up the tomato slice in the microwave and take the tomato out	heat	tomato	go	pan	False
FloorPlan10	turn around and face the sink in front of you	go	sinkbasin	pick	cup	False
