scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	tomato	go	tomato	False
FloorPlan25		go	microwave	go	countertop	False
FloorPlan25		pick	potato	close	microwave	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		put	potato	close	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	potato	go	bread	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		put	potato	go	potato	False
FloorPlan25		go	microwave	go	sinkbasin	False
FloorPlan25		pick	potato	close	microwave	False
FloorPlan25		go	fridge	go	faucet	False
FloorPlan25		put	potato	close	fridge	False
FloorPlan25		go	countertop	go	countertop	True
FloorPlan25		pick	potato	put	sinkbasin	False
FloorPlan25		go	fridge	go	window	False
FloorPlan25		put	potato	put	fridge	False
FloorPlan25		go	microwave	go	countertop	False
FloorPlan25		pick	potato	close	microwave	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		put	potato	put	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		put	potato	put	fridge	False
FloorPlan25		go	countertop	go	stoveburner	False
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		put	potato	put	coffeemachine	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		put	potato	put	coffeemachine	False
FloorPlan25		go	countertop	break	window	False
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		put	potato	put	fridge	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		put	potato	go	potato	False
FloorPlan25		go	countertop	go	countertop	True
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		put	potato	close	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	potato	put	countertop	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		put	potato	close	fridge	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		put	potato	put	coffeemachine	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		put	potato	put	coffeemachine	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		put	potato	put	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		put	potato	go	potato	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	fork	pick	fork	True
FloorPlan25		go	plate	put	sinkbasin	False
FloorPlan25		put	fork	open	cabinet	False
FloorPlan25		pick	plate	put	cabinet	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		put	plate	put	sinkbasin	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	fork	pick	fork	True
FloorPlan25		go	plate	put	sinkbasin	False
FloorPlan25		put	fork	put	cabinet	False
FloorPlan25		pick	plate	pick	fork	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		put	plate	put	sinkbasin	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		pick	fork	put	sinkbasin	False
FloorPlan25		go	plate	put	sinkbasin	False
FloorPlan25		put	fork	put	countertop	False
FloorPlan25		pick	plate	close	cabinet	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		put	plate	put	sinkbasin	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	fork	pick	fork	True
FloorPlan25		go	plate	put	sinkbasin	False
FloorPlan25		put	fork	open	cabinet	False
FloorPlan25		pick	plate	put	cabinet	False
FloorPlan25		go	sinkbasin	close	cabinet	False
FloorPlan25		put	plate	put	countertop	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	fork	pick	fork	True
FloorPlan25		go	plate	go	sink	False
FloorPlan25		put	fork	put	countertop	False
FloorPlan25		pick	plate	close	cabinet	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		put	plate	put	sinkbasin	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	fork	put	sinkbasin	False
FloorPlan25		go	plate	go	countertop	False
FloorPlan25		put	fork	open	cabinet	False
FloorPlan25		pick	plate	pick	pot	False
FloorPlan25		go	sinkbasin	go	drawer	False
FloorPlan25		put	plate	put	sinkbasin	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	fork	pick	fork	True
FloorPlan25		go	plate	put	sinkbasin	False
FloorPlan25		put	fork	open	cabinet	False
FloorPlan25		pick	plate	pick	fork	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		put	plate	put	sinkbasin	False
FloorPlan25		go	fridge	go	window	False
FloorPlan25		pick	lettuce	put	fridge	False
FloorPlan25		go	pan	go	stoveburner	False
FloorPlan25		put	lettuce	put	pan	False
FloorPlan25		go	countertop	break	window	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	lettuce	put	countertop	False
FloorPlan25		slice	lettuce	slice	potato	False
FloorPlan25		put	knife	put	pan	False
FloorPlan25		pick	pan	pick	bread	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		put	pan	put	coffeemachine	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		pick	lettuce	put	fridge	False
FloorPlan25		go	pan	go	stoveburner	False
FloorPlan25		put	lettuce	put	pan	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	lettuce	go	stoveburner	False
FloorPlan25		slice	lettuce	put	pan	False
FloorPlan25		put	knife	put	pan	False
FloorPlan25		pick	pan	pick	pan	True
FloorPlan25		go	fridge	go	faucet	False
FloorPlan25		put	pan	put	countertop	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	lettuce	go	sinkbasin	False
FloorPlan25		slice	lettuce	put	sinkbasin	False
FloorPlan25		go	fridge	go	faucet	False
FloorPlan25		put	knife	put	countertop	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	pick	bread	False
FloorPlan25		go	pan	go	stoveburner	False
FloorPlan25		put	lettuce	put	stoveburner	False
FloorPlan25		pick	pan	pick	pan	True
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		put	pan	put	pot	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	lettuce	go	sinkbasin	False
FloorPlan25		slice	lettuce	put	sinkbasin	False
FloorPlan25		go	pan	go	stoveburner	False
FloorPlan25		put	knife	put	pan	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	pick	bread	False
FloorPlan25		go	pan	go	stoveburner	False
FloorPlan25		put	lettuce	put	pan	False
FloorPlan25		pick	pan	put	stoveburner	False
FloorPlan25		go	fridge	go	window	False
FloorPlan25		put	pan	put	countertop	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	lettuce	go	sinkbasin	False
FloorPlan25		slice	lettuce	slice	lettuce	True
FloorPlan25		go	pan	go	stoveburner	False
FloorPlan25		put	knife	put	stoveburner	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	pick	bread	False
FloorPlan25		go	pan	go	bread	False
FloorPlan25		put	lettuce	slice	bread	False
FloorPlan25		pick	pan	pick	pan	True
FloorPlan25		go	fridge	go	faucet	False
FloorPlan25		put	pan	put	pan	True
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	potato	go	knife	False
FloorPlan25		slice	potato	open	fridge	False
FloorPlan25		go	microwave	close	microwave	False
FloorPlan25		put	knife	open	microwave	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		pick	potato	open	fridge	False
FloorPlan25		go	microwave	put	microwave	False
FloorPlan25		heat	potato	put	countertop	False
FloorPlan25		go	garbagecan	put	garbagecan	False
FloorPlan25		put	potato	put	garbagecan	False
FloorPlan25		go	countertop	go	countertop	True
FloorPlan25		pick	knife	pick	spatula	False
FloorPlan25		go	potato	go	fridge	False
FloorPlan25		slice	potato	close	fridge	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		put	knife	open	microwave	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		pick	potato	pick	bread	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	potato	close	microwave	False
FloorPlan25		go	garbagecan	go	faucet	False
FloorPlan25		put	potato	put	garbagecan	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	potato	go	countertop	False
FloorPlan25		slice	potato	open	fridge	False
FloorPlan25		go	microwave	put	microwave	False
FloorPlan25		put	knife	put	microwave	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		pick	potato	slice	bread	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	potato	put	microwave	False
FloorPlan25		go	garbagecan	go	countertop	False
FloorPlan25		put	potato	put	garbagecan	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	butterknife	pick	knife	False
FloorPlan25		slice	potato	go	potato	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	butterknife	close	cabinet	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	potato	pick	potato	False
FloorPlan25		go	garbagecan	go	stoveburner	False
FloorPlan25		put	potato	put	garbagecan	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	butterknife	pick	potato	False
FloorPlan25		slice	potato	slice	potato	True
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	butterknife	put	sinkbasin	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	potato	slice	potato	False
FloorPlan25		go	microwave	put	countertop	False
FloorPlan25		heat	potato	slice	potato	False
FloorPlan25		go	garbagecan	go	countertop	False
FloorPlan25		put	potato	slice	potato	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	butterknife	put	sinkbasin	False
FloorPlan25		slice	potato	go	knife	False
FloorPlan25		go	cabinet	put	countertop	False
FloorPlan25		put	butterknife	open	drawer	False
FloorPlan25		go	countertop	go	countertop	True
FloorPlan25		pick	potato	pick	bread	False
FloorPlan25		go	microwave	put	countertop	False
FloorPlan25		heat	potato	put	countertop	False
FloorPlan25		go	garbagecan	put	garbagecan	False
FloorPlan25		put	potato	put	garbagecan	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	butterknife	pick	knife	False
FloorPlan25		go	potato	break	window	False
FloorPlan25		slice	potato	slice	potato	True
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		put	butterknife	put	microwave	False
FloorPlan25		go	garbagecan	go	faucet	False
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	potato	slice	potato	False
FloorPlan25		go	garbagecan	go	faucet	False
FloorPlan25		put	potato	slice	potato	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	butterknife	pick	knife	False
FloorPlan25		go	potato	go	stoveburner	False
FloorPlan25		slice	potato	slice	tomato	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		put	butterknife	close	microwave	False
FloorPlan25		go	garbagecan	go	stoveburner	False
FloorPlan25		pick	potato	pick	tomato	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	potato	close	microwave	False
FloorPlan25		go	garbagecan	go	stoveburner	False
FloorPlan25		put	potato	slice	potato	False
FloorPlan25		go	cabinet	put	stoveburner	False
FloorPlan25		pick	bowl	pick	ladle	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		cool	bowl	put	fridge	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	bowl	put	sinkbasin	False
FloorPlan25		go	cabinet	put	countertop	False
FloorPlan25		pick	bowl	open	cabinet	False
FloorPlan25		go	fridge	put	countertop	False
FloorPlan25		cool	bowl	open	fridge	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	bowl	open	cabinet	False
FloorPlan25		go	cabinet	break	window	False
FloorPlan25		pick	bowl	open	cabinet	False
FloorPlan25		go	fridge	go	faucet	False
FloorPlan25		cool	bowl	put	countertop	False
FloorPlan25		go	cabinet	go	sinkbasin	False
FloorPlan25		put	bowl	close	cabinet	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		pick	bowl	close	drawer	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		cool	bowl	put	countertop	False
FloorPlan25		go	cabinet	go	sinkbasin	False
FloorPlan25		put	bowl	open	fridge	False
FloorPlan25		go	cabinet	put	cabinet	False
FloorPlan25		pick	bowl	put	cabinet	False
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		cool	bowl	put	fridge	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	bowl	put	cabinet	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		pick	bowl	close	drawer	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		cool	bowl	put	countertop	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	bowl	put	sinkbasin	False
FloorPlan25		go	cabinet	put	stoveburner	False
FloorPlan25		pick	bowl	close	cabinet	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		cool	bowl	put	fridge	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	bowl	close	cabinet	False
FloorPlan25		go	cabinet	go	chair	False
FloorPlan25		pick	bowl	pick	pot	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		cool	bowl	put	fridge	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	bowl	put	pot	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	butterknife	pick	knife	False
FloorPlan25		go	tomato	put	cabinet	False
FloorPlan25		slice	tomato	slice	potato	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	butterknife	put	sinkbasin	False
FloorPlan25		go	countertop	go	tomato	False
FloorPlan25		pick	tomato	pick	tomato	True
FloorPlan25		go	fridge	put	countertop	False
FloorPlan25		cool	tomato	open	fridge	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	butterknife	put	countertop	False
FloorPlan25		go	tomato	put	countertop	False
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	butterknife	put	sinkbasin	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	tomato	slice	potato	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		cool	tomato	put	fridge	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	butterknife	pick	knife	False
FloorPlan25		go	tomato	pick	plate	False
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	butterknife	put	sinkbasin	False
FloorPlan25		go	countertop	go	tomato	False
FloorPlan25		pick	tomato	pick	tomato	True
FloorPlan25		go	fridge	go	window	False
FloorPlan25		cool	tomato	put	countertop	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	tomato	put	countertop	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	butterknife	pick	knife	False
FloorPlan25		go	tomato	put	countertop	False
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	butterknife	put	sinkbasin	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	tomato	pick	tomato	True
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		cool	tomato	put	fridge	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	tomato	slice	egg	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	butterknife	pick	knife	False
FloorPlan25		go	tomato	go	countertop	False
FloorPlan25		slice	tomato	put	countertop	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	butterknife	put	countertop	False
FloorPlan25		go	countertop	go	microwave	False
FloorPlan25		pick	tomato	pick	tomato	True
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		cool	tomato	pick	tomato	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	tomato	put	countertop	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	butterknife	put	sinkbasin	False
FloorPlan25		go	tomato	put	countertop	False
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	butterknife	put	sinkbasin	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	tomato	slice	tomato	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		cool	tomato	put	fridge	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	break	window	False
FloorPlan25		pick	butterknife	pick	knife	False
FloorPlan25		go	tomato	break	window	False
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		put	butterknife	go	knife	False
FloorPlan25		go	countertop	break	window	False
FloorPlan25		pick	tomato	pick	spoon	False
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		cool	tomato	slice	potato	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	go	microwave	False
FloorPlan25		pick	butterknife	go	knife	False
FloorPlan25		go	tomato	put	countertop	False
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		put	butterknife	put	fridge	False
FloorPlan25		go	countertop	go	microwave	False
FloorPlan25		pick	tomato	slice	potato	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		cool	tomato	put	fridge	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	butterknife	pick	knife	False
FloorPlan25		go	tomato	put	countertop	False
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		put	butterknife	close	drawer	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	tomato	pick	tomato	True
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		cool	tomato	close	fridge	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	tomato	put	countertop	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	apple	put	countertop	False
FloorPlan25		slice	apple	open	microwave	False
FloorPlan25		put	knife	put	countertop	False
FloorPlan25		pick	apple	put	microwave	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		cool	apple	break	window	False
FloorPlan25		go	microwave	go	countertop	False
FloorPlan25		put	apple	open	microwave	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	apple	put	microwave	False
FloorPlan25		slice	apple	put	microwave	False
FloorPlan25		put	knife	put	microwave	False
FloorPlan25		pick	apple	pick	apple	True
FloorPlan25		go	fridge	go	faucet	False
FloorPlan25		cool	apple	put	fridge	False
FloorPlan25		go	microwave	put	microwave	False
FloorPlan25		put	apple	put	microwave	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	knife	put	sinkbasin	False
FloorPlan25		go	apple	put	countertop	False
FloorPlan25		slice	apple	close	microwave	False
FloorPlan25		put	knife	put	microwave	False
FloorPlan25		pick	apple	slice	apple	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		cool	apple	open	fridge	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		put	apple	close	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	apple	go	microwave	False
FloorPlan25		slice	apple	open	microwave	False
FloorPlan25		go	microwave	break	window	False
FloorPlan25		put	knife	open	microwave	False
FloorPlan25		go	microwave	go	window	False
FloorPlan25		pick	apple	close	microwave	False
FloorPlan25		go	fridge	go	microwave	False
FloorPlan25		cool	apple	open	fridge	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		put	apple	open	microwave	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	knife	put	sinkbasin	False
FloorPlan25		go	apple	close	microwave	False
FloorPlan25		slice	apple	close	microwave	False
FloorPlan25		go	microwave	close	microwave	False
FloorPlan25		put	knife	close	microwave	False
FloorPlan25		go	microwave	close	microwave	False
FloorPlan25		pick	apple	put	microwave	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		cool	apple	close	fridge	False
FloorPlan25		go	microwave	close	microwave	False
FloorPlan25		put	apple	put	countertop	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	butterknife	pick	saltshaker	False
FloorPlan25		go	apple	put	microwave	False
FloorPlan25		slice	apple	open	microwave	False
FloorPlan25		put	butterknife	put	countertop	False
FloorPlan25		pick	apple	close	microwave	False
FloorPlan25		go	fridge	go	window	False
FloorPlan25		cool	apple	break	mug	False
FloorPlan25		go	microwave	go	window	False
FloorPlan25		put	apple	close	microwave	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	butterknife	pick	knife	False
FloorPlan25		go	apple	go	microwave	False
FloorPlan25		slice	apple	open	microwave	False
FloorPlan25		put	butterknife	put	countertop	False
FloorPlan25		pick	apple	close	microwave	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		cool	apple	open	fridge	False
FloorPlan25		go	microwave	go	fridge	False
FloorPlan25		put	apple	close	microwave	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	butterknife	put	sinkbasin	False
FloorPlan25		go	apple	go	microwave	False
FloorPlan25		slice	apple	open	microwave	False
FloorPlan25		put	butterknife	put	microwave	False
FloorPlan25		pick	apple	close	microwave	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		cool	apple	open	fridge	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		put	apple	put	microwave	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		pick	lettuce	put	sinkbasin	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		cool	lettuce	put	fridge	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		pick	lettuce	pick	lettuce	True
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		cool	lettuce	put	fridge	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	pick	bread	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		cool	lettuce	close	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	put	sinkbasin	False
FloorPlan25		go	fridge	open	fridge	False
FloorPlan25		cool	lettuce	put	fridge	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	pick	lettuce	True
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		cool	lettuce	put	fridge	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	lettuce	put	coffeemachine	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	pick	bread	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		cool	lettuce	close	fridge	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	garbagecan	put	garbagecan	False
FloorPlan25		pick	lettuce	pick	egg	False
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		cool	lettuce	open	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	garbagecan	go	garbagecan	True
FloorPlan25		pick	lettuce	put	garbagecan	False
FloorPlan25		go	fridge	go	window	False
FloorPlan25		cool	lettuce	put	fridge	False
FloorPlan25		go	countertop	go	plate	False
FloorPlan25		put	lettuce	put	plate	False
FloorPlan25		go	garbagecan	go	faucet	False
FloorPlan25		pick	lettuce	pick	lettuce	True
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		cool	lettuce	put	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	pick	potato	False
FloorPlan25		go	fridge	go	window	False
FloorPlan25		cool	lettuce	close	fridge	False
FloorPlan25		go	sinkbasin	go	sink	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	pick	egg	False
FloorPlan25		go	fridge	go	faucet	False
FloorPlan25		cool	lettuce	put	coffeemachine	False
FloorPlan25		go	sinkbasin	go	sink	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	pick	lettuce	True
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		cool	lettuce	close	fridge	False
FloorPlan25		go	sinkbasin	go	sink	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	garbagecan	put	garbagecan	False
FloorPlan25		pick	lettuce	put	garbagecan	False
FloorPlan25		go	fridge	go	faucet	False
FloorPlan25		cool	lettuce	put	coffeemachine	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	garbagecan	put	garbagecan	False
FloorPlan25		pick	lettuce	pick	lettuce	True
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		cool	lettuce	put	fridge	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		pick	lettuce	pick	egg	False
FloorPlan25		go	fridge	break	window	False
FloorPlan25		cool	lettuce	put	fridge	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
