scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan308	turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	turn right and go towards the waste basket then turn right move forward then turn left and go towards the wall then turn left to face the desk	go	desk	go	window	False
FloorPlan308	pick up the pencil next to the cell phone on the desk	pick	pencil	pick	pencil	True
FloorPlan308	move to the right toward the lamp	go	desklamp	go	desklamp	True
FloorPlan308	turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	go to the desk on your right	go	desk	go	desk	True
FloorPlan308	grab a pencil from the desk	pick	pencil	go	pencil	False
FloorPlan308	walk to the computer desk behind you and to your left	go	desklamp	go	desk	False
FloorPlan308	turn the lamp on	toggle	desklamp	go	desklamp	False
FloorPlan308	move a step forward and face to the desk on the right	go	desk	put	desk	False
FloorPlan308	pick up the pencil from the center of the desk	pick	pencil	pick	pencil	True
FloorPlan308	carry the pencil and turn to the right move forward and then turn left and face the desk on the left	go	desklamp	go	pillow	False
FloorPlan308	hold the pencil and turn on the lamp on the right side of the desk	toggle	desklamp	put	desk	False
FloorPlan308	turn to the right and face the desk	go	desk	put	desk	False
FloorPlan308	pick the pencil up from the desk	pick	pencil	pick	pencil	True
FloorPlan308	turn to the right and then left and turn left again to face the lamp on the desk	go	desklamp	go	pillow	False
FloorPlan308	turn the lamp on the desk on	toggle	desklamp	go	desk	False
FloorPlan424	look down at the counter in between the two sink	go	countertop	put	sinkbasin	False
FloorPlan424	pick up the bar of soap in between the two sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	move further away from the sink and look at the cabinet below the sink	go	cabinet	put	sinkbasin	False
FloorPlan424	open the cabinet door all the way to the left put the soap in the cabinet to the right of the rag	put	soapbar	open	cabinet	False
FloorPlan424	walk to face the sink on the left side	go	sinkbasin	go	sinkbasin	True
FloorPlan424	pick up the bar of soap from the sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	move further away from the sink and look at the cabinet below the sink	go	cabinet	put	sinkbasin	False
FloorPlan424	open the cabinet door put the soap down to the left of the first bar of soap and close the door	put	soapbar	close	toilet	False
FloorPlan424	look down and face the sink counter	go	countertop	put	sinkbasin	False
FloorPlan424	pick up the soap on the counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn right then head to the cabinet on the left side of the sink	go	cabinet	put	sinkbasin	False
FloorPlan424	open the cabinet and put in the soap then close the cabinet	put	soapbar	close	cabinet	False
FloorPlan424	go towards the left sink	go	sinkbasin	go	sinkbasin	True
FloorPlan424	pick up the soap in the sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn left then move backwards and face the cabinet below the sink	go	cabinet	put	sinkbasin	False
FloorPlan424	open the cabinet and put in the soap then close the cabinet	put	soapbar	close	cabinet	False
FloorPlan424	take a step back from the sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the soap bar from the counter between the sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn all-way around to face the cabinet below the sink	go	cabinet	put	sinkbasin	False
FloorPlan424	open the left side of the cabinet put the soap inside it and close the cabinet	put	soapbar	close	cabinet	False
FloorPlan424	go back to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan424	pick up the soap bar from the left sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn all-way around to face the sink cabinet	go	cabinet	put	sinkbasin	False
FloorPlan424	open the left side of the cabinet put the soap inside and close it	put	soapbar	close	cabinet	False
FloorPlan424	walk over to the counter in the middle of the sink	go	countertop	put	sinkbasin	False
FloorPlan424	pick up the bar of soap in the back of the counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	move further back from the counter	go	cabinet	break	mirror	False
FloorPlan424	open the cabinet door all the way to the left place the bar of soap in the cabinet to the right of the rag and close the door	put	soapbar	close	cabinet	False
FloorPlan424	move closer to the counter in between the two sink	go	countertop	put	sinkbasin	False
FloorPlan424	pick up the bar of soap from the counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	move further back from the counter	go	cabinet	break	mirror	False
FloorPlan424	open the cabinet door all the way to the left put the soap inside the cabinet to the left of the other soap and close the door	put	soapbar	close	cabinet	False
FloorPlan424	turn around and go to the sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the white bar of soap closest to the wall	pick	soapbar	pick	soapbottle	False
FloorPlan424	go to the left cabinet under the left sink	go	cabinet	go	cabinet	True
FloorPlan424	open the far left cabinet door under the sink on the left	put	soapbar	open	cabinet	False
FloorPlan424	go to the cleaning supply between the sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the white bar of soap above the orange roll	pick	soapbar	pick	soapbottle	False
FloorPlan424	go to the left cabinet under the left sink	go	cabinet	go	cabinet	True
FloorPlan424	open the cabinet and place the white soap inside on the shelf left of the other bar of white soap	put	soapbar	open	cabinet	False
FloorPlan424	turn around to walk to the sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the rightmost bar of soap in between the two sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn to face the cabinet under the sink	go	cabinet	put	sinkbasin	False
FloorPlan424	put the bar of soap in the leftmost cabinet under the sink	put	soapbar	put	cabinet	False
FloorPlan424	turn to face the sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the other bar of soap in between the sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn to face the cabinet under the sink	go	cabinet	put	sinkbasin	False
FloorPlan424	put the other bar of soap in the leftmost cabinet under the sink	put	soapbar	put	cabinet	False
FloorPlan424	turn left and go toward the shower then turn left to face the toilet	go	toilet	go	toilet	True
FloorPlan424	pick up the bar of soap on the back of the toilet	pick	soapbar	put	toilet	False
FloorPlan424	go to the cabinet beneath the sink to the left of the toilet	go	cabinet	go	sinkbasin	False
FloorPlan424	open the cabinet put the bar of soap inside and close the cabinet	put	soapbar	close	cabinet	False
FloorPlan424	turn left and move forward then turn right to face the counter between the sink basin	go	countertop	put	sinkbasin	False
FloorPlan424	pick up the bar of soap from the counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	return to the cabinet to the left of the toilet	go	cabinet	go	cabinet	True
FloorPlan424	open the cabinet put the bar of soap inside and close the cabinet	put	soapbar	close	cabinet	False
FloorPlan424	turn left then head to the toilet tank	go	toilet	put	toilet	False
FloorPlan424	pick up the soap on the tank	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn around adjust your position and look at the sink cabinet	go	cabinet	put	sinkbasin	False
FloorPlan424	open the cabinet and put in the soap then close the cabinet	put	soapbar	close	cabinet	False
FloorPlan424	turn left head to the sink counter	go	countertop	put	sinkbasin	False
FloorPlan424	pick up the soap on the counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn right then adjust your position and look at the sink cabinet	go	cabinet	put	sinkbasin	False
FloorPlan424	open the cabinet and put in the soap then close the cabinet	put	soapbar	close	cabinet	False
FloorPlan424	make a left to reach the sink across the room	go	toilet	put	sinkbasin	False
FloorPlan424	pick up the bar of soap from the sink countertop the one farthest to the right	pick	soapbar	put	countertop	False
FloorPlan424	turn to face the cabinet under the sink	go	cabinet	put	sinkbasin	False
FloorPlan424	put the bar of soap in the rightmost cabinet under the sink	put	soapbar	put	cabinet	False
FloorPlan424	walk to the left-hand sink	go	countertop	go	sinkbasin	False
FloorPlan424	pick up the bar of soap sitting in between the two sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn to face the cabinet under the right sink	go	cabinet	put	sinkbasin	False
FloorPlan424	put the other bar of soap in the rightmost cabinet under the sink	put	soapbar	put	cabinet	False
FloorPlan424	turn left walk a few step and then turn right to face the toilet	go	toilet	go	faucet	False
FloorPlan424	pick up the toilet paper on top of the toilet	pick	toiletpaper	put	toilet	False
FloorPlan424	turn left to find the sink	go	cabinet	go	sinkbasin	False
FloorPlan424	open the left cabinet door below the sink and place the toilet paper in it	put	toiletpaper	open	toilet	False
FloorPlan424	turn right and spot the paper toilet roll on the floor	go	toiletpaperhanger	put	toilet	False
FloorPlan424	pick up the paper roll from the floor	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	turn left and face the cabinet below the sink	go	cabinet	put	sinkbasin	False
FloorPlan424	open the cabinet and place the roll in the cabinet	put	toiletpaper	open	cabinet	False
FloorPlan424	walk forward to the toilet in front of you	go	toilet	close	toilet	False
FloorPlan424	pick up the toilet paper that s on the toilet	pick	toiletpaper	put	toilet	False
FloorPlan424	turn to your left standing in between the toilet and sink	go	cabinet	put	sinkbasin	False
FloorPlan424	open the left cabinet door and place the toilet paper inside	put	toiletpaper	open	toilet	False
FloorPlan424	move forward to where the plunger is on the ground	go	toiletpaperhanger	go	plunger	False
FloorPlan424	pick up the object toilet paper roll that is on the left side of the plunger	pick	toiletpaper	pick	plunger	False
FloorPlan424	step back so that you are standing between the toilet and sink	go	cabinet	go	sinkbasin	False
FloorPlan424	open the left cabinet and place the toilet paper roll behind the toilet paper	put	toiletpaper	open	toilet	False
FloorPlan424	go to the sink	go	toilet	go	sinkbasin	False
FloorPlan424	pick up toilet paper on toilet	pick	toiletpaper	put	toilet	False
FloorPlan424	go to the cabinet under the sink	go	cabinet	go	cabinet	True
FloorPlan424	put toilet paper in cabinet	put	toiletpaper	put	toilet	False
FloorPlan424	go to empty toilet paper roll	go	toiletpaperhanger	go	toilet	False
FloorPlan424	pick up the empty toilet paper roll on floor	pick	toiletpaper	put	toilet	False
FloorPlan424	take empty toilet paper roll to cabinet	go	cabinet	put	toilet	False
FloorPlan424	put empty toilet paper roll in cabinet	put	toiletpaper	put	toilet	False
FloorPlan424	move towards toilet to the right of the sink	go	toilet	close	toilet	False
FloorPlan424	pick up toilet roll from off the toilet	pick	toiletpaper	put	toilet	False
FloorPlan424	move away from the sink a few foot	go	cabinet	go	sinkbasin	False
FloorPlan424	open sink cabinet and place roll inside before closing the door	put	toiletpaper	open	toilet	False
FloorPlan424	move closer to the right side of the sink	go	toiletpaperhanger	put	sinkbasin	False
FloorPlan424	pick up empty toilet paper roll from the ground	pick	toiletpaper	put	toilet	False
FloorPlan424	move back away from the sink cabinet	go	cabinet	go	sinkbasin	False
FloorPlan424	open cabinet and place roll inside and close door	put	toiletpaper	open	cabinet	False
FloorPlan424	locate the toilet find the toilet paper roll on the back of the toilet	go	toilet	put	toilet	False
FloorPlan424	pick the toilet paper roll up	pick	toiletpaper	pick	toiletpaper	True
FloorPlan424	go to the cabinet to the left of the toilet	go	cabinet	go	cabinet	True
FloorPlan424	open the second cabinet door from the right	put	toiletpaper	open	cabinet	False
FloorPlan424	place the toilet paper roll upright near the middle of the cabinet close the the cabinet door	go	toiletpaperhanger	close	cabinet	False
FloorPlan424	go to the area between the cabinet and the toilet pick up the empty toilet paper tube behind the toilet brush	pick	toiletpaper	close	toilet	False
FloorPlan424	go to the cabinet to the left of the toilet open the second cabinet door from the right	go	cabinet	open	cabinet	False
FloorPlan424	place the toilet paper tube upright to the left of the full toilet paper roll close the cabinet door	put	toiletpaper	close	toilet	False
FloorPlan424	look down at the toilet a bit	go	toilet	put	toilet	False
FloorPlan424	grab the toilet paper off the top of the toilet in front of you	pick	toiletpaper	put	toilet	False
FloorPlan424	back up a bit to then face the bathroom sink	go	cabinet	put	sinkbasin	False
FloorPlan424	place the toilet paper in the cabinet below the sink	put	toiletpaper	close	toilet	False
FloorPlan424	move forward a bit towards the toilet	go	toiletpaperhanger	put	toilet	False
FloorPlan424	grab the toilet paper tube off of the floor next to the toilet	pick	toiletpaper	put	toilet	False
FloorPlan424	back up a bit again to then face the bathroom sink again	go	cabinet	put	sinkbasin	False
FloorPlan424	place the yellow tube in the cabinet underneath the sink	put	toiletpaper	put	sinkbasin	False
FloorPlan424	turn right and go towards the sink and toilet	go	toilet	go	sinkbasin	False
FloorPlan424	take the toilet paper roll from on top of the toilet	pick	toiletpaper	put	toilet	False
FloorPlan424	go backwards while facing towards the sink	go	cabinet	go	sinkbasin	False
FloorPlan424	open the left cabinet door under the sink put the toilet paper to the right of the bottle in the cabinet	put	toiletpaper	put	cabinet	False
FloorPlan424	move towards the sink and toilet	go	toiletpaperhanger	put	sinkbasin	False
FloorPlan424	take the cardboard roll on the floor next to the plunger	pick	toiletpaper	go	plunger	False
FloorPlan424	go backwards while facing towards the sink	go	cabinet	go	sinkbasin	False
FloorPlan424	open the left cabinet door under the sink put the toilet paper to the left of the bottle in the cabinet	put	toiletpaper	put	cabinet	False
FloorPlan424	turn right and walk towards the water closet	go	toilet	close	toilet	False
FloorPlan424	pick up the toilet roll from the top of the water closet	pick	toiletpaper	put	toilet	False
FloorPlan424	turn left and go for the cupboard underneath the sink	go	cabinet	go	sinkbasin	False
FloorPlan424	open the cupboard and place the toilet roll in it	put	toiletpaper	open	toilet	False
FloorPlan424	head for the water closet at the right	go	toiletpaperhanger	close	toilet	False
FloorPlan424	pick up a toilet roll cover from the top of the water closet	pick	toiletpaper	put	toilet	False
FloorPlan424	head for the cupboard at the left	go	cabinet	put	toiletpaperhanger	False
FloorPlan424	place the toilet paper cover inside the cupboard	put	toiletpaper	put	toilet	False
FloorPlan424	turn right and go to the toilet	go	toilet	go	toilet	True
FloorPlan424	pick up the roll of paper towel on the back of the toilet	pick	toiletpaper	put	toilet	False
FloorPlan424	turn all the way around move towards the door some and then turn back around	go	cabinet	break	mirror	False
FloorPlan424	open the cabinet door under the sink place the paper towel under the sink to the right of the object under there	put	toiletpaper	put	sinkbasin	False
FloorPlan424	shut the door to the cabinet	go	toiletpaperhanger	open	cabinet	False
FloorPlan424	take the empty roll of toilet paper off the holder	pick	toiletpaper	put	toilet	False
FloorPlan424	open the door to the cabinet under the sink	go	cabinet	open	cabinet	False
FloorPlan424	place the empty roll to the left of the green bottle shut the door to the cabinet	put	toiletpaper	close	toilet	False
FloorPlan308	turn right and head to the desk then turn left and walk to the basketball on the floor	go	basketball	go	chair	False
FloorPlan308	pick up the basketball from the floor	pick	basketball	pick	basketball	True
FloorPlan308	turn left walk to the desk to the left of the bed and stand in front of the lamp on the desk	go	desklamp	put	bed	False
FloorPlan308	turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	turn around then go straight then turn left then go forward then turn left to face to bed	go	basketball	go	bed	False
FloorPlan308	pick up the basketball in front of the bed	pick	basketball	put	bed	False
FloorPlan308	turn left go forward turn right go forward turn left go to the wall then turn left to face the lamp	go	desklamp	go	window	False
FloorPlan308	turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	turn around walk forward turn left walk forward to the wall turn left to face bed	go	basketball	put	bed	False
FloorPlan308	pick up the basketball that is on the floor	pick	basketball	pick	basketball	True
FloorPlan308	turn left walk forward turn right walk forward turn left walk forward turn left to face the desk	go	desklamp	go	window	False
FloorPlan308	turn the lamp on	toggle	desklamp	go	desklamp	False
FloorPlan308	turn around and go to the foot of the bed	go	basketball	go	bed	False
FloorPlan308	pick up the basketball from the floor	pick	basketball	pick	basketball	True
FloorPlan308	turn around and go to the desk in the corner	go	desklamp	go	desk	False
FloorPlan308	turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	turn left and walk to the basketball on the floor by the bed	go	basketball	put	bed	False
FloorPlan308	pick up the basketball from the floor	pick	basketball	pick	basketball	True
FloorPlan308	turn left and walk to the lamp on the desk which is to the left of the bed	go	desklamp	put	bed	False
FloorPlan308	turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	move to the foot of the bed closest to the wall	go	basketball	put	bed	False
FloorPlan308	pick up the basketball sitting on the floor next to the foot of the bed	pick	basketball	put	bed	False
FloorPlan308	carry the basketball to the left side of the wooden desk top	go	desklamp	put	desk	False
FloorPlan308	turn on the lamp that is on top of the desk	toggle	desklamp	put	desk	False
FloorPlan308	walk to the foot of the bed	go	basketball	put	bed	False
FloorPlan308	pick up the basketball from the floor	pick	basketball	pick	basketball	True
FloorPlan308	go to the desk to your left	go	desklamp	go	desk	False
FloorPlan308	turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	move to the right side of the foot of the bed closest to the wall	go	basketball	put	bed	False
FloorPlan308	pick up the basketball that is on the floor by the foot of the bed	pick	basketball	put	bed	False
FloorPlan308	carry the basketball to the desk lamp on the right side of the wood desk top	go	desklamp	put	desk	False
FloorPlan308	turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	turn right and walk to face the basketball underneath the foot of the bed	go	basketball	put	bed	False
FloorPlan308	pick up the basketball from under the bed	pick	basketball	pick	basketball	True
FloorPlan308	turn left walk through the room until the desk turn left at the desk and face it	go	desklamp	put	desk	False
FloorPlan308	turn on the lamp on the desk	toggle	desklamp	put	desk	False
FloorPlan219	turn around and walk to the wooden dresser ahead	go	dresser	go	dresser	True
FloorPlan219	pick up the set of key from the back left side of the dresser	pick	keychain	put	sidetable	False
FloorPlan219	turn around and walk to the white couch on the left	go	box	put	sidetable	False
FloorPlan219	put the set of key inside the box on the middle of the couch	put	keychain	put	box	False
FloorPlan219	pick up the box with the key inside from the couch	pick	box	pick	box	True
FloorPlan219	turn around and walk to the blue chair on the right	go	armchair	go	sidetable	False
FloorPlan219	put the box with the key inside on the left side of the chair	put	box	put	sidetable	False
FloorPlan219	turn around and walk to the dresser	go	dresser	go	dresser	True
FloorPlan219	pick up the set of key on the dresser	pick	keychain	put	dresser	False
FloorPlan219	turn to the right and walk to the couch	go	box	go	sidetable	False
FloorPlan219	place the key in the box on the couch	put	keychain	put	box	False
FloorPlan219	pick up the box	pick	box	pick	box	True
FloorPlan219	turn left and walk to the blue chair	go	armchair	go	sidetable	False
FloorPlan219	put the box on the chair to the left of the yellow pillow	put	box	put	box	True
FloorPlan219	turn around and walk to the brown cabinet	go	dresser	go	cabinet	False
FloorPlan219	pick up the key that are on top of the cabinet	pick	keychain	put	cabinet	False
FloorPlan219	turn around and take a step then turn left and walk to the cream colored couch with the box on it	go	box	put	sidetable	False
FloorPlan219	put the key in the box	put	keychain	put	box	False
FloorPlan219	pick up the box with the key in it	pick	box	pick	box	True
FloorPlan219	turn left and take a tiny step left then walk forward to the chair	go	armchair	go	sidetable	False
FloorPlan219	put the box to the left of the plaid pillow	put	box	put	box	True
FloorPlan219	turn right and walk towards the wall then hang a left and walk up to the small black table	go	sidetable	go	sidetable	True
FloorPlan219	pick up the set of key off of the small black table	pick	keychain	put	sidetable	False
FloorPlan219	turn left and walk across the room then turn right and walk up to the tall white shelving unit	go	box	go	sidetable	False
FloorPlan219	put the set of key in the cardboard box that is on the bottom shelf in front of you	put	keychain	put	box	False
FloorPlan219	pick up the cardboard box with the key in it off of the shelf	pick	box	pick	box	True
FloorPlan219	walk over to the blue chair with the yellow pillow on it that is behind you	go	armchair	go	pillow	False
FloorPlan219	put the cardboard box with the key in it on the seat of the blue chair to the right of the yellow pillow	put	box	put	sidetable	False
FloorPlan219	turn right to walk towards the black side table	go	sidetable	go	sidetable	True
FloorPlan219	pick up the key on the black side table	pick	keychain	put	sidetable	False
FloorPlan219	turn left to walk to the white bookcase on the right of the other white bookcase	go	box	put	sidetable	False
FloorPlan219	set the key down in a box on the bottom shelf of the bookcase	put	keychain	put	box	False
FloorPlan219	pick up the box with the key in it from the bottom shelf of the white bookcase	pick	box	close	box	False
FloorPlan219	turn around and walk forward towards the blue armchair	go	armchair	go	armchair	True
FloorPlan219	set the box with the key in it down on the seat of the blue armchair	put	box	close	box	False
FloorPlan219	turn to the right and then face the black table on the left	go	sidetable	put	sidetable	False
FloorPlan219	pick up the key from the center of the black table	pick	keychain	put	sidetable	False
FloorPlan219	carry the key and turn to the left turn right to face the tall white shelf	go	box	put	sidetable	False
FloorPlan219	place the key in the box on the shelf	put	keychain	put	box	False
FloorPlan219	pick up the box from the shelf	pick	box	pick	box	True
FloorPlan219	carry the box and turn to the right then right again move to the blue chair	go	armchair	put	sidetable	False
FloorPlan219	place the box on the blue chair to the right side	put	box	close	box	False
FloorPlan219	turn around and move to the white safe that is on the floor to the left of the fire place	go	safe	put	safe	False
FloorPlan219	open the safe remove the set of key close the safe	pick	keychain	close	safe	False
FloorPlan219	turn around and move forward to the sofa on the right turn to face the sofa where the box is sitting	go	box	put	sofa	False
FloorPlan219	put the set of key in to the box that in on the sofa	put	keychain	put	box	False
FloorPlan219	pick up the box from the sofa	pick	box	pick	box	True
FloorPlan219	turn to the left and move to the blue chair with the plaid pillow	go	armchair	go	pillow	False
FloorPlan219	put the box on to the chair to the right of the pillow	put	box	put	box	True
FloorPlan219	walk to face safe on floor	go	safe	go	safe	True
FloorPlan219	pick up key from inside safe	pick	keychain	put	safe	False
FloorPlan219	walk to face sofa with box	go	box	go	sofa	False
FloorPlan219	put key in box on sofa	put	keychain	put	box	False
FloorPlan219	pick up box from sofa	pick	box	pick	box	True
FloorPlan219	walk to face blue plush chair	go	armchair	go	sofa	False
FloorPlan219	put box on chair	put	box	put	box	True
FloorPlan219	turn around and walk to the safe on the floor	go	safe	put	safe	False
FloorPlan219	take out the key chain from the safe and close the safe	pick	keychain	close	safe	False
FloorPlan219	turn around walk forward and turn right before reaching the blue armchair and walk to the box on the sofa	go	box	go	sidetable	False
FloorPlan219	put the key chain in the box	put	keychain	put	box	False
FloorPlan219	pick up the box from the sofa	pick	box	pick	box	True
FloorPlan219	turn left and walk to the blue armchair	go	armchair	go	armchair	True
FloorPlan219	put the box on the seat of the armchair to the right of the pillow	put	box	put	sidetable	False
FloorPlan219	turn to the right and walk across the room to the couch before turning left and walking to a box on the blue chair	go	armchair	close	box	False
FloorPlan219	pick up the box on the blue chair	pick	box	pick	box	True
FloorPlan219	turn to the right to face the white couch and then look up at the wall	go	floorlamp	put	sidetable	False
FloorPlan219	turn off the lamp on the left	toggle	floorlamp	go	floorlamp	False
FloorPlan219	walk to the blue chair at the top right corner of the room	go	armchair	break	statue	False
FloorPlan219	pick up the empty box from the chair	pick	box	pick	box	True
FloorPlan219	turn right and face the floor lamp next to the chair	go	floorlamp	go	floorlamp	True
FloorPlan219	turn on the floor lamp	toggle	floorlamp	go	floorlamp	False
FloorPlan219	turn to the right and then the left to locate the blue couch	go	armchair	put	sidetable	False
FloorPlan219	pick up the box from the couch	pick	box	pick	box	True
FloorPlan219	take the box and turn right to the other couch	go	floorlamp	put	sidetable	False
FloorPlan219	turn the lamp on in the corner	toggle	floorlamp	go	floorlamp	False
FloorPlan219	turn right move to the fireplace turn left move to the white shelf	go	shelf	put	sidetable	False
FloorPlan219	pick up the open box on the bottom shelf	pick	box	open	box	False
FloorPlan219	turn around move across the couch to the right and to the lamp in the corner	go	floorlamp	put	sidetable	False
FloorPlan219	turn on the tall lamp in the corner	toggle	floorlamp	go	lamp	False
FloorPlan219	turn to the right and go forward to the fireplace and turn to the left and go forward to the shelving	go	shelf	go	sidetable	False
FloorPlan219	pick up the box on the bottom shelf	pick	box	pick	box	True
FloorPlan219	turn to the left and turn to the left and go forward to clear the couch and turn to the right and go forward to the end of the couch and turn to the right to look at the lamp	go	floorlamp	go	sidetable	False
FloorPlan219	turn on the lamp	toggle	floorlamp	go	lamp	False
FloorPlan219	walk to the shelf in front of you and to the right	go	shelf	go	shelf	True
FloorPlan219	pick up the box on the bottom shelf	pick	box	pick	box	True
FloorPlan219	turn to the left and walk to the lamp in the corner	go	floorlamp	go	lamp	False
FloorPlan219	turn on the lamp	toggle	floorlamp	go	lamp	False
FloorPlan219	turn around and head to the white shelf on the left side of the room	go	shelf	put	shelf	False
FloorPlan219	pick up the open box from the bottom shelf	pick	box	pick	box	True
FloorPlan219	turn around and walk towards the blue chair and then turn right to face the white sofa	go	floorlamp	go	sidetable	False
FloorPlan219	turn on the light	toggle	floorlamp	go	lamp	False
FloorPlan219	turn right walk towards tv turn left walk towards white shelf to the right of the couch	go	shelf	go	sidetable	False
FloorPlan219	pick up the box that is on the bottom shelf	pick	box	pick	box	True
FloorPlan219	turn around turn right at the couch walk to the end of the couch face couch to the right	go	floorlamp	put	sidetable	False
FloorPlan219	turn on the lamp that is to your left	toggle	floorlamp	go	lamp	False
FloorPlan219	turn right and walk forward to the large sofa	go	sofa	go	sidetable	False
FloorPlan219	pick up the empty box from the sofa	pick	box	pick	box	True
FloorPlan219	move slightly forward to face the floor lamp next to the sofa	go	floorlamp	put	sofa	False
FloorPlan219	turn on the floor lamp	toggle	floorlamp	go	floorlamp	False
FloorPlan219	turn right walk to the sofa	go	sofa	go	sofa	True
FloorPlan219	grab the box on the sofa	pick	box	put	sofa	False
FloorPlan219	turn to the floor lamp by the sofa	go	floorlamp	go	floorlamp	True
FloorPlan219	turn on the floor lamp	toggle	floorlamp	go	floorlamp	False
FloorPlan219	turn to the right and walk to the white couch across the room	go	sofa	go	sidetable	False
FloorPlan219	pick up the empty white box that is to the left of the cell phone	pick	box	pick	box	True
FloorPlan219	look up and to the left of the white couch	go	floorlamp	put	sidetable	False
FloorPlan219	turn on the lamp to the left of the couch	toggle	floorlamp	put	sidetable	False
FloorPlan424	turn to the left to face the sink	go	countertop	put	sinkbasin	False
FloorPlan424	pick up the bar of soap from in between the sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	take the soap and move a step to the right	go	sinkbasin	break	mirror	False
FloorPlan424	place the soap in the sink and turn the water on turn it off and pick up the soap again	clean	soapbar	pick	soapbottle	False
FloorPlan424	hold the soap and take a step to the left	go	countertop	break	mirror	False
FloorPlan424	place the soap on the counter in between the sink	put	soapbar	put	sinkbasin	False
FloorPlan424	turn around and take a step then turn to your right and face the vanity	go	countertop	break	mirror	False
FloorPlan424	pick up the bar of soap that is in between the sink	pick	soapbar	pick	soapbottle	False
FloorPlan424	turn around and take a step turn left and take a step the turn left and face the right sink	go	sinkbasin	break	mirror	False
FloorPlan424	place the soap in the right sink then turn on the sink turn off the sink and pick up the soap	clean	soapbar	put	sinkbasin	False
FloorPlan424	take a step to your left	go	countertop	go	countertop	True
FloorPlan424	place the soap on the counter in between the two sink to the right of the bottle of soap	put	soapbar	break	mirror	False
FloorPlan424	turn left and face toward the bathroom counter between the sink	go	countertop	put	sinkbasin	False
FloorPlan424	pick up the soap bar from the bathroom counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	move slightly right then turn left to face the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan424	rinse the soap under water in the sink then remove it	clean	soapbar	put	sinkbasin	False
FloorPlan424	move slightly left then turn right to face the counter	go	countertop	break	mirror	False
FloorPlan424	put the soap bar on the counter just right of the pump bottle	put	soapbar	put	countertop	False
FloorPlan424	turn around and stand in front of the bathroom counter	go	countertop	put	countertop	False
FloorPlan424	pick up the bar of soap that is to the right of the lotion dispenser on the counter	pick	soapbar	put	countertop	False
FloorPlan424	move over to the sink basin on the far right of the bathroom counter	go	sinkbasin	put	sinkbasin	False
FloorPlan424	place the soap in the sink and rinse it off before pulling it back out	clean	soapbar	put	sinkbasin	False
FloorPlan424	move back over to the lotion dispenser on the bathroom counter	go	countertop	put	countertop	False
FloorPlan424	place the bar of soap down on the counter to the right of the lotion dispenser	put	soapbar	put	countertop	False
FloorPlan424	turn around and take a step forward then turn right to face the sink counter	go	countertop	put	sinkbasin	False
FloorPlan424	pick up the bar of soap that is in front of the toilet paper on the counter	pick	soapbar	close	toilet	False
FloorPlan424	turn around and take a step forward then turn left and take a step forward then turn left again to face the rightmost sink	go	sinkbasin	put	sinkbasin	False
FloorPlan424	put the bar of soap into the sink basin and turn on the water after a couple second turn the water off and remove the bar of soap from the sink basin	clean	soapbar	put	sinkbasin	False
FloorPlan424	turn left and take a step forward then turn right to face the counter	go	countertop	break	mirror	False
FloorPlan424	place the clean bar of soap on the front edge of the counter to the left of the rightmost sink	put	soapbar	put	countertop	False
FloorPlan424	turn around and move to the soap on the counter	go	countertop	break	mirror	False
FloorPlan424	pick up the soap on the counter	pick	soapbar	pick	soapbottle	False
FloorPlan424	bring the soap to the sink on the right	go	sinkbasin	put	sinkbasin	False
